Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8705485>,Damvant,,,,,,,,,,47.372456,6.897326
<http://vocab.getty.edu/tgn/8705425>,Hurden,,"""urde""@de",,,,,,,,47.213483,8.801427
<http://vocab.getty.edu/tgn/8705493>,Breitenbach,,,,,,,,,,47.405639,7.54382
<http://vocab.getty.edu/tgn/8705510>,Alpthal,,"""lptha""@de",,,,,,,,47.067498,8.714575
<http://vocab.getty.edu/tgn/8705460>,Gals,,,,,,,,,,47.02841,7.051833
<http://vocab.getty.edu/tgn/8705483>,Däniken,,,,,,,,,,47.353213,7.98737
<http://vocab.getty.edu/tgn/8705420>,Hüttlingen,,"""üttlinge""@de",,,,,,,,47.57818,8.97959
<http://vocab.getty.edu/tgn/8705412>,Les Hauts-Geneveys,,,,,,,,,,47.04871,6.876614
<http://vocab.getty.edu/tgn/8705630>,Les Breuleux,,,,,,,,,,47.210993,7.007918
<http://vocab.getty.edu/tgn/8705418>,Hüttwilen,,"""üttwile""@de",,,,,,,,47.6094,8.87093
<http://vocab.getty.edu/tgn/8705631>,Les Brenets,,,,,,,,,,47.067084,6.707271
<http://vocab.getty.edu/tgn/8705394>,Mühlethurnen,,,,,,,,,,46.813919,7.512882
<http://vocab.getty.edu/tgn/8705531>,Alpe di Cortas,,,,,,,,,,46.4,9.216667
<http://vocab.getty.edu/tgn/8705549>,Steinibach,,,,,,,,,,46.908206,9.145468
<http://vocab.getty.edu/tgn/8705423>,Husen,,,,,,,,,,46.718414,8.573111
<http://vocab.getty.edu/tgn/8705581>,Plan-les-Ouates,,,,"""lan-les-Ouate""@fr",,,,,,46.167893,6.116637
<http://vocab.getty.edu/tgn/8705570>,San Gottardo,,,,,,,,,,46.616667,8.616667
<http://vocab.getty.edu/tgn/8705496>,Brecholey,,,,"""rechole""@fr",,,,,,46.024492,7.320354
<http://vocab.getty.edu/tgn/8705432>,Hundwald,,,,,,,,,,46.883333,8.533333
<http://vocab.getty.edu/tgn/8705563>,Sankt Gallen,,"""ankt Galle""@de",,,,,,,,47.23958,9.15245
<http://vocab.getty.edu/tgn/8705439>,Hornkessel,,,,,,,,,,46.483333,7.316667
<http://vocab.getty.edu/tgn/8705626>,Les Dévens,,,,"""es Déven""@fr",,,,,,46.26926,7.016389
<http://vocab.getty.edu/tgn/8705492>,Breitenfeld,,,,,,,,,,46.784859,8.102228
<http://vocab.getty.edu/tgn/8705503>,Brail,,,,,,,,,,46.655524,10.035129
<http://vocab.getty.edu/tgn/8705429>,Hünibach,,,,,,,,,,46.746163,7.650349
<http://vocab.getty.edu/tgn/8705610>,Movelier,,,,,,,,,,47.409544,7.317187
<http://vocab.getty.edu/tgn/8705505>,Bowil,,,,,,,,,,46.89304,7.697566
<http://vocab.getty.edu/tgn/8705417>,Le Sentier,,,,,,,,,,46.606811,6.232712
<http://vocab.getty.edu/tgn/8705627>,Les Coeudres,,,,,,,,,,47.02593,6.785051
<http://vocab.getty.edu/tgn/8705546>,Stettfurt,,"""tettfur""@de",,,,,,,,47.52588,8.95317
<http://vocab.getty.edu/tgn/8705516>,Alpnach,,,,,,,,,,46.94227,8.2718
<http://vocab.getty.edu/tgn/8705568>,Sankt Antoni,,,,,,,,,,46.822067,7.260906
<http://vocab.getty.edu/tgn/8705482>,Danis,,,,,,,,,,46.754865,9.055681
<http://vocab.getty.edu/tgn/8705634>,Les Avants,,,,,,,,,,46.453143,6.944385
<http://vocab.getty.edu/tgn/8705479>,Därstetten,,,,,,,,,,46.659479,7.491114
<http://vocab.getty.edu/tgn/8705409>,Les Moulins,,,,,,,,,,46.462521,7.104639
<http://vocab.getty.edu/tgn/8705633>,Les Bayards,,,,,,,,,,46.915582,6.510002
<http://vocab.getty.edu/tgn/8705517>,Alp Laret-Dadaint,,,,,,,,,,46.8,10.216667
<http://vocab.getty.edu/tgn/8705560>,Sankt Jakob,,,,,,,,,,46.9,8.516667
<http://vocab.getty.edu/tgn/8705476>,Davos,,,,,,,,,,46.754348,9.826762
<http://vocab.getty.edu/tgn/8705606>,Mühlau,,,,,,,,,,47.230351,8.389648
<http://vocab.getty.edu/tgn/8705540>,Stoss,,"""tos""@de",,,,,,,,47.361295,9.494743
<http://vocab.getty.edu/tgn/8705426>,Hunzigenbrügg,,,,,,,,,,46.883333,7.533333
<http://vocab.getty.edu/tgn/8705541>,Stoos,,,,,,,,,,46.982327,8.665905
<http://vocab.getty.edu/tgn/8705555>,Steinen,,,,,,,,,,47.049755,8.612139
<http://vocab.getty.edu/tgn/8705458>,Gampelen,,,,,,,,,,47.014986,7.059945
<http://vocab.getty.edu/tgn/8705818>,L'Asse,,,,"""'Ass""@fr",,,,,,46.401216,6.215178
<http://vocab.getty.edu/tgn/8705727>,Bort,,,,,,,,,,46.717012,7.847706
<http://vocab.getty.edu/tgn/8705648>,Hörhausen,,"""örhause""@de",,,,,,,,47.63204,8.96948
<http://vocab.getty.edu/tgn/8705685>,Furth,,,,,,,,,,46.702023,9.183429
<http://vocab.getty.edu/tgn/8705821>,Dungel,,"""unge""@de",,,,,,,,46.401658,7.338845
<http://vocab.getty.edu/tgn/8705830>,Le Jorat,,,,"""e Jora""@fr",,,,,,46.402237,6.997885
<http://vocab.getty.edu/tgn/8705700>,Dachsen,,,,,,,,,,47.664408,8.61815
<http://vocab.getty.edu/tgn/8705823>,Le Crêt,,,,"""e Crê""@fr",,,,,,46.401852,6.935506
<http://vocab.getty.edu/tgn/8706048>,Wiedenweidli,,,,,,,,,,46.998749,8.370964
<http://vocab.getty.edu/tgn/8705789>,Crans-près-Céligny,,,,"""rans-près-Célign""@fr",,,,,,46.361231,6.210718
<http://vocab.getty.edu/tgn/8705669>,Hofstetten,,,,,,,,,,47.47537,7.515725
<http://vocab.getty.edu/tgn/8706031>,Chappelmatt,,,,,,,,,,46.99344,8.37883
<http://vocab.getty.edu/tgn/8706034>,Grabacher,,,,,,,,,,46.988592,8.371225
<http://vocab.getty.edu/tgn/8705666>,Hohenrain,,,,,,,,,,47.180826,8.318018
<http://vocab.getty.edu/tgn/8706039>,Lochmatt,,,,,,,,,,46.981159,8.357419
<http://vocab.getty.edu/tgn/8705681>,Gachnang,,"""achnan""@de",,,,,,,,47.53935,8.85311
<http://vocab.getty.edu/tgn/8705704>,Cumbels,,,,,,,,,,46.725753,9.192599
<http://vocab.getty.edu/tgn/8705640>,Le Pâquier,,,,,,,,,,47.098502,6.986822
<http://vocab.getty.edu/tgn/8705655>,Hölstein,,,,,,,,,,47.425122,7.771361
<http://vocab.getty.edu/tgn/8705740>,Alpe di Boggio,,,,,,,,,,46.35,9.183333
<http://vocab.getty.edu/tgn/8705714>,Crissier,,,,,,,,,,46.55165,6.571253
<http://vocab.getty.edu/tgn/8705760>,Albinen,,"""lbine""@de",,,,,,,,46.340983,7.633987
<http://vocab.getty.edu/tgn/8706061>,Olten-Gösgen,,"""lten-Gösge""@de",,,,,,,,47.366904,7.93132
<http://vocab.getty.edu/tgn/8705806>,La Dia,,,,"""a Di""@fr",,,,,,46.362549,7.156165
<http://vocab.getty.edu/tgn/8705651>,Hondrich,,,,,,,,,,46.674722,7.686076
<http://vocab.getty.edu/tgn/8705758>,Albligen,,,,,,,,,,46.852286,7.31814
<http://vocab.getty.edu/tgn/8705805>,Le Croset,,,,"""e Crose""@fr",,,,,,46.362548,7.132181
<http://vocab.getty.edu/tgn/8705711>,Crusch,,,,,,,,,,46.820281,10.359605
<http://vocab.getty.edu/tgn/8705676>,Gafien,,,,,,,,,,46.966667,9.85
<http://vocab.getty.edu/tgn/8705777>,Birchegga,,"""irchegg""@de",,,,,,,,46.325352,7.981591
<http://vocab.getty.edu/tgn/8706063>,Dorneck-Thierstein,,"""orneck-Thierstei""@de",,,,,,,,47.421036,7.608755
<http://vocab.getty.edu/tgn/8705668>,Hofstetten,,"""ofstette""@de",,,,,,,,47.472653,8.853746
<http://vocab.getty.edu/tgn/8706049>,Guggenhürli,,,,,,,,,,47.001306,8.374712
<http://vocab.getty.edu/tgn/8706050>,Weid,,,,,,,,,,46.999236,8.375664
<http://vocab.getty.edu/tgn/8705670>,Hofen,,,,,,,,,,47.782136,8.67697
<http://vocab.getty.edu/tgn/8705822>,Camp,,"""am""@de",,,,,,,,46.401843,10.11767
<http://vocab.getty.edu/tgn/8705742>,Alpe Braita,,,,,,,,,,46.292613,10.044832
<http://vocab.getty.edu/tgn/8705653>,Hombrechtikon,,"""ombrechtiko""@de",,,,,,,,47.25151,8.7709
<http://vocab.getty.edu/tgn/8705811>,Dorchaux,,,,"""orchau""@fr",,,,,,46.400458,7.077204
<http://vocab.getty.edu/tgn/8705851>,Heimweid,,"""eimwei""@de",,,,,,,,46.433195,7.322312
<http://vocab.getty.edu/tgn/8705793>,Chambon,,,,"""hambo""@fr",,,,,,46.361525,6.920123
<http://vocab.getty.edu/tgn/8705697>,Dailley,,,,,,,,,,46.241526,7.460983
<http://vocab.getty.edu/tgn/8706060>,Solothurn-Lebern,,"""olothurn-Leber""@de",,,,,,,,47.224456,7.47769
<http://vocab.getty.edu/tgn/8705719>,Bottmingen,,,,,,,,,,47.522735,7.569016
<http://vocab.getty.edu/tgn/8705770>,Ägerte,,"""gert""@de",,,,,,,,46.324845,7.967362
<http://vocab.getty.edu/tgn/8706040>,Diethelm,,,,,,,,,,46.981475,8.354008
<http://vocab.getty.edu/tgn/8705842>,Piggeneweid,,"""iggenewei""@de",,,,,,,,46.432545,7.325814
<http://vocab.getty.edu/tgn/8705790>,Bister,,"""iste""@de",,,,,,,,46.361249,8.06526
<http://vocab.getty.edu/tgn/8706045>,Hüttenort,,,,,,,,,,46.993096,8.356589
<http://vocab.getty.edu/tgn/8706047>,Matthweiden,,,,,,,,,,46.996104,8.363763
<http://vocab.getty.edu/tgn/8705659>,Hohfluh,,,,,,,,,,46.752608,8.170495
<http://vocab.getty.edu/tgn/8706037>,Widen,,,,,,,,,,46.98339,8.36313
<http://vocab.getty.edu/tgn/8706046>,Rüteli,,,,,,,,,,46.995074,8.363002
<http://vocab.getty.edu/tgn/8705796>,Le Lavanchy,,,,"""e Lavanch""@fr",,,,,,46.361853,7.145065
<http://vocab.getty.edu/tgn/8705802>,Bänna,,"""änn""@de",,,,,,,,46.362313,8.068242
<http://vocab.getty.edu/tgn/8705747>,Allmendingen,,,,,,,,,,46.742526,7.594716
<http://vocab.getty.edu/tgn/8706062>,Thal-Gäu,,"""hal-Gä""@de",,,,,,,,47.322813,7.659142
<http://vocab.getty.edu/tgn/8705791>,Les Esserts,,,,"""es Essert""@fr",,,,,,46.361286,6.905686
<http://vocab.getty.edu/tgn/8705682>,Gächlingen,,,,,,,,,,47.703094,8.501863
<http://vocab.getty.edu/tgn/8705717>,Boudevilliers,,,,,,,,,,47.027376,6.889481
<http://vocab.getty.edu/tgn/8706038>,Dönnimatt,,,,,,,,,,46.98192,8.36033
<http://vocab.getty.edu/tgn/8705785>,Chetseron,,,,"""hetsero""@fr",,,,,,46.326515,7.466748
<http://vocab.getty.edu/tgn/8706051>,Hinterberg,,,,,,,,,,47.001523,8.379839
<http://vocab.getty.edu/tgn/8705732>,Bonvillars,,,,,,,,,,46.839024,6.671044
<http://vocab.getty.edu/tgn/8706032>,Chilchbüel,,,,,,,,,,46.990427,8.373586
<http://vocab.getty.edu/tgn/8705735>,Bonnefontaine,,,,,,,,,,46.741072,7.201311
<http://vocab.getty.edu/tgn/8706059>,Bucheggberg-Wasseramt,,"""ucheggberg-Wasseram""@de",,,,,,,,47.177821,7.523477
<http://vocab.getty.edu/tgn/8706065>,Delémont,,,,"""elémon""@fr",,,,,,47.363513,7.340329
<http://vocab.getty.edu/tgn/8705696>,Dailly,,,,"""aill""@fr",,,,,,46.20677,7.028695
<http://vocab.getty.edu/tgn/8705679>,Gadmen,,,,,,,,,,46.752551,9.900554
<http://vocab.getty.edu/tgn/8706052>,Wieden,,,,,,,,,,46.998956,8.366926
<http://vocab.getty.edu/tgn/8705837>,Les Echets,,,,"""es Echet""@fr",,,,,,46.432092,6.945021
<http://vocab.getty.edu/tgn/8705687>,Furna,,,,,,,,,,46.936107,9.675606
<http://vocab.getty.edu/tgn/8705761>,Albeuve,,,,,,,,,,46.517315,7.056675
<http://vocab.getty.edu/tgn/8705753>,Alchenstorf,,,,,,,,,,47.125372,7.637852
<http://vocab.getty.edu/tgn/8705724>,Bösingen,,,,,,,,,,46.892288,7.227702
<http://vocab.getty.edu/tgn/8705820>,Calèves,,,,"""alève""@fr",,,,,,46.401244,6.222648
<http://vocab.getty.edu/tgn/8705652>,Homburg,,"""ombur""@de",,,,,,,,47.63469,9.00756
<http://vocab.getty.edu/tgn/8705813>,Gschwändvorschess,,"""schwändvorsches""@de",,,,,,,,46.400701,7.280776
<http://vocab.getty.edu/tgn/8705844>,Fure,,"""ur""@de",,,,,,,,46.432617,7.442195
<http://vocab.getty.edu/tgn/8706036>,Niderwil,,,,,,,,,,46.98524,8.36529
<http://vocab.getty.edu/tgn/8706064>,Franches-Montagnes,,,,"""ranches-Montagne""@fr",,,,,,47.24311,7.002862
<http://vocab.getty.edu/tgn/8706066>,Porrentruy,,,,"""orrentru""@fr",,,,,,47.410996,7.068151
<http://vocab.getty.edu/tgn/8705737>,Bönigen,,,,,,,,,,46.687356,7.893496
<http://vocab.getty.edu/tgn/8705657>,Holderbank,,,,,,,,,,47.332477,7.749698
<http://vocab.getty.edu/tgn/8705698>,Daillens,,,,,,,,,,46.620868,6.54838
<http://vocab.getty.edu/tgn/8706035>,Salacher,,,,,,,,,,46.98584,8.36709
<http://vocab.getty.edu/tgn/8705706>,Cugy,,,,,,,,,,46.814634,6.890694
<http://vocab.getty.edu/tgn/8705829>,Hinderem See,,"""inderem Se""@de",,,,,,,,46.402214,7.326036
<http://vocab.getty.edu/tgn/8705720>,Bottighofen,,"""ottighofe""@de",,,,,,,,47.63643,9.20882
<http://vocab.getty.edu/tgn/8705707>,Cugy,,,,,,,,,,46.584051,6.639605
<http://vocab.getty.edu/tgn/8705654>,Holzhostatt,,,,,,,,,,46.8,8.433333
<http://vocab.getty.edu/tgn/8705733>,Bonstetten,,,,,,,,,,47.315545,8.466652
<http://vocab.getty.edu/tgn/8705731>,Borex,,,,"""ore""@fr",,,,,,46.379951,6.176783
<http://vocab.getty.edu/tgn/8705686>,Fürstenaubruck,,,,,,,,,,46.711859,9.453263
<http://vocab.getty.edu/tgn/8705746>,Allmendingen,,,,,,,,,,46.915533,7.523929
<http://vocab.getty.edu/tgn/8705736>,Boniswil,,,,,,,,,,47.317253,8.189632
<http://vocab.getty.edu/tgn/8705721>,Bottenwil,,,,,,,,,,47.285412,8.004638
<http://vocab.getty.edu/tgn/8705667>,Hohenhaus,,,,,,,,,,46.45,9.466667
<http://vocab.getty.edu/tgn/8705710>,Cudrefin,,,,,,,,,,46.957582,7.020424
<http://vocab.getty.edu/tgn/7005865>,Campione d'Italia,,,,,,,,,,45.966667,8.966667
<http://vocab.getty.edu/tgn/7006526>,Chianciano Terme,,,,,,,,,,43.05,11.833333
<http://vocab.getty.edu/tgn/7005869>,Cremona,,,,,,,,,,45.233333,9.933333
<http://vocab.getty.edu/tgn/7005903>,Milano,"""ila""@en",,,,,,,,,45.466667,9.2
<http://vocab.getty.edu/tgn/7006043>,Luino,,,,,,,,,,46,8.733333
<http://vocab.getty.edu/tgn/7006205>,Pietrasanta,,,,,,,,,,43.95,10.233333
<http://vocab.getty.edu/tgn/7006804>,Delft,,,,,,,,,,52,4.366667
<http://vocab.getty.edu/tgn/7006322>,Pienza,,,,,,,,,,43.066667,11.683333
<http://vocab.getty.edu/tgn/7005952>,Alpirsbach,,,,,,,,,,48.333333,8.416667
<http://vocab.getty.edu/tgn/7006719>,Ponza,,,,,,,,,,40.9,12.966667
<http://vocab.getty.edu/tgn/7006026>,Pavia,,,,,,,,,,45.166667,9.166667
<http://vocab.getty.edu/tgn/7006074>,Livorno,,,,,,,,,,43.55,10.316667
<http://vocab.getty.edu/tgn/7006661>,O'zbekiston,"""zbekista""@en",,,"""uzbékista""@fr",,,"""збекиста""@ru","""zbekistá""@es",,41,64
<http://vocab.getty.edu/tgn/7006542>,Lietuva,"""ithuani""@en",,,"""ituani""@fr",,,"""итв""@ru","""ituani""@es",,56,24
<http://vocab.getty.edu/tgn/7006116>,Caprese Michelangelo,,,,,,,,,,43.65,11.983333
<http://vocab.getty.edu/tgn/7006538>,Kaunas,,,,,,,,,,54.8667,23.9167
<http://vocab.getty.edu/tgn/7006793>,Maassluis,,,,,,,,,,51.916667,4.266667
<http://vocab.getty.edu/tgn/7006862>,Maastricht,,,,,,,,,,50.85,5.683333
<http://vocab.getty.edu/tgn/7006028>,Vigevano,,,,,,,,,,45.316667,8.85
<http://vocab.getty.edu/tgn/7005864>,Lecco,,,,,,,,,,45.85,9.383333
<http://vocab.getty.edu/tgn/7006041>,Varese,,,,,,,,,,45.8,8.833333
<http://vocab.getty.edu/tgn/7005879>,Mantova,"""antu""@en",,,,,,,,,45.15,10.8
<http://vocab.getty.edu/tgn/7006077>,Carrara,,,,,,,,,,44.083333,10.1
<http://vocab.getty.edu/tgn/7006790>,Acquapendente,,,,,,,,,,42.733333,11.866667
<http://vocab.getty.edu/tgn/7006465>,Bratislava,,,,,,,,,,48.1667,17.1667
<http://vocab.getty.edu/tgn/7006663>,Hrvatska,"""roati""@en","""roatie""@de",,"""roati""@fr",,,"""орвати""@ru","""roaci""@es",,45.1667,15.5
<http://vocab.getty.edu/tgn/7006827>,Breda,,,,,,,,,,51.566667,4.8
<http://vocab.getty.edu/tgn/7006697>,Cassino,,,,,,,,,,41.5,13.816667
<http://vocab.getty.edu/tgn/7006191>,Castiglioncello,,,,,,,,,,43.4,10.4
<http://vocab.getty.edu/tgn/7006872>,Culemborg,,,,,,,,,,51.95,5.233333
<http://vocab.getty.edu/tgn/7006911>,Doorn,,,,,,,,,,52.033333,5.35
<http://vocab.getty.edu/tgn/7006670>,Slovenija,"""loveni""@en",,,"""lovéni""@fr",,,"""ловени""@ru","""sloveni""@es",,46.083,15
<http://vocab.getty.edu/tgn/7006854>,Anacapri,,,,,,,,,,40.55,14.216667
<http://vocab.getty.edu/tgn/7006484>,Rīga,,,,,,,,,,56.95,24.1
<http://vocab.getty.edu/tgn/7006085>,Ingelheim,,,,,,,,,,49.980556,8.073611
<http://vocab.getty.edu/tgn/7006925>,Slavkov u Brna,,,,,,,,,,49.1667,16.8833
<http://vocab.getty.edu/tgn/7006032>,Sondrio,,,,,,,,,,46.166667,9.866667
<http://vocab.getty.edu/tgn/7006161>,Prato,,,,,,,,,,43.883333,11.1
<http://vocab.getty.edu/tgn/7006242>,Barga,,,,,,,,,,44.066667,10.483333
<http://vocab.getty.edu/tgn/7006669>,Srbija,"""erbi""@en",,,"""erbi""@fr",,,"""ерби""@ru",,,44.166,20.833
<http://vocab.getty.edu/tgn/7006928>,Soest,,,,,,,,,,52.183333,5.3
<http://vocab.getty.edu/tgn/7006006>,Monza,,,,,,,,,,45.583333,9.266667
<http://vocab.getty.edu/tgn/7006842>,Eindhoven,,,,,,,,,,51.45,5.466667
<http://vocab.getty.edu/tgn/7005880>,Mantova,,,,,,,,,,45.166667,10.783333
<http://vocab.getty.edu/tgn/7006796>,Tuscania,,,,,,,,,,42.416667,11.866667
<http://vocab.getty.edu/tgn/7006082>,Pisa,"""is""@en",,"""is""@it",,,,,,,43.716667,10.383333
<http://vocab.getty.edu/tgn/7006098>,Altena,,,,,,,,,,51.3,7.4833
<http://vocab.getty.edu/tgn/7006255>,Esch-sur-Alzette,,,,,,,,,,49.5,5.9833
<http://vocab.getty.edu/tgn/7006162>,Carmignano,,,,,,,,,,43.816,11.016
<http://vocab.getty.edu/tgn/7006521>,Vilnius,,,,,,,,,,54.6833,25.3167
<http://vocab.getty.edu/tgn/7005926>,Parabiago,,,,,,,,,,45.55,8.95
<http://vocab.getty.edu/tgn/7006660>,Ukraina,"""krain""@en",,,"""krain""@fr",,,"""krainskay""@ru-latn","""crani""@es",,49,32
<http://vocab.getty.edu/tgn/7006927>,Zeist,,,,,,,,,,52.1,5.233333
<http://vocab.getty.edu/tgn/7006926>,Utrecht,,,,,,,,,,52.083333,5.133333
<http://vocab.getty.edu/tgn/7006076>,Lucca,,,"""ucc""@it",,,,,,,43.8333,10.2167
<http://vocab.getty.edu/tgn/7006653>,Sakartvelo,"""eorgi""@en",,,"""éorgi""@fr",,,"""рузи""@ru","""eorgi""@es",,42,43.5
<http://vocab.getty.edu/tgn/7006349>,Baranya,,,,,,,,,,46,18.1
<http://vocab.getty.edu/tgn/7006845>,Casamicciola Terme,,,,,,,,,,40.75,13.883
<http://vocab.getty.edu/tgn/7006753>,Veere,,,,,,,,,,51.55,3.666667
<http://vocab.getty.edu/tgn/7006143>,Scandicci,,,,,,,,,,43.75,11.183333
<http://vocab.getty.edu/tgn/7006712>,Fondi,,,"""ond""@it",,,,,,,41.35,13.416667
<http://vocab.getty.edu/tgn/7006809>,Leiden,"""eyde""@en",,,,,,,,,52.15,4.5
<http://vocab.getty.edu/tgn/7006037>,Chiavenna,,,,,,,,,,46.316667,9.4
<http://vocab.getty.edu/tgn/7006702>,Sabaudia,,,,,,,,,,41.3,13.016667
<http://vocab.getty.edu/tgn/7006705>,Latina,,,,,,,,,,41.466667,12.866667
<http://vocab.getty.edu/tgn/7006814>,Katwijk aan Zee,,,,,,,,,,52.2,4.416667
<http://vocab.getty.edu/tgn/7005989>,Alfeld,,,,,,,,,,51.983333,9.833333
<http://vocab.getty.edu/tgn/7006951>,Noord-Holland,"""orth Hollan""@en",,,,,,,,,52.583,4.916
<http://vocab.getty.edu/tgn/7006755>,Goes,,,,,,,,,,51.5,3.883333
<http://vocab.getty.edu/tgn/7006413>,Bulgaria,"""ulgari""@en","""ulgarie""@de",,"""ulgari""@fr",,,"""олгари""@ru","""ulgari""@es",,42.666,25.25
<http://vocab.getty.edu/tgn/7006876>,Arnhem,,"""rnhei""@de",,,,,,,,51.983333,5.916667
<http://vocab.getty.edu/tgn/7006646>,Azǝrbaycan,"""zerbaija""@en","""serbaidscha""@de",,"""zerbaïdja""@fr",,,"""zerbaydzhanskay""@ru-latn","""zerbaiyá""@es",,40.5,47.5
<http://vocab.getty.edu/tgn/7006646>,Azǝrbaycan,"""zerbaija""@en","""serbaidscha""@de",,"""zerbaïdja""@fr",,,"""зербайджа""@ru","""zerbaiyá""@es",,40.5,47.5
<http://vocab.getty.edu/tgn/7006350>,Győr-Moson-Sopron,,,,,,,,,,47.666,17.25
<http://vocab.getty.edu/tgn/7006366>,Polska,"""olan""@en","""ole""@de",,"""ologn""@fr",,,"""ольш""@ru","""oloni""@es",,52,20
<http://vocab.getty.edu/tgn/7005959>,Andernach,,"""ndernac""@de",,,,,,,,50.433333,7.4
<http://vocab.getty.edu/tgn/7006860>,Heerlen,,,,,,,,,,50.9,5.983333
<http://vocab.getty.edu/tgn/7006306>,Pescia,,,,,,,,,,43.9,10.683333
<http://vocab.getty.edu/tgn/7006334>,San Gimignano,,,,,,,,,,43.466667,11.033333
<http://vocab.getty.edu/tgn/7006278>,Magyarország,"""ungar""@en","""ngar""@de","""ngheri""@it","""ongri""@fr","""agyarorszá""@hu",,"""енгри""@ru","""ungrí""@es",,47,20
<http://vocab.getty.edu/tgn/7006952>,Amsterdam,"""msterda""@en",,,,,,,,,52.35,4.916667
<http://vocab.getty.edu/tgn/7006922>,Amersfoort,,,,,,,,,,52.15,5.383333
<http://vocab.getty.edu/tgn/7006280>,Budapest,,,,,,,,,,47.5,19.05
<http://vocab.getty.edu/tgn/7006141>,Fiesole,,,,,,,,,,43.8,11.283333
<http://vocab.getty.edu/tgn/7006254>,Luxembourg,,,,,,,,,,49.6167,6.1333
<http://vocab.getty.edu/tgn/7006541>,Latvija,"""atvi""@en","""ettlan""@de","""etoni""@it","""ettoni""@fr",,,"""atviskay""@ru-latn","""etoni""@es",,57,25
<http://vocab.getty.edu/tgn/7006541>,Latvija,"""atvi""@en","""ettlan""@de","""etoni""@it","""ettoni""@fr",,,"""атви""@ru","""etoni""@es",,57,25
<http://vocab.getty.edu/tgn/7006562>,Kaunas,,,,,,,,,,55,23.75
<http://vocab.getty.edu/tgn/7005868>,Cremona,,,"""remon""@it","""rémon""@fr",,,,,,45.116667,10.033333
<http://vocab.getty.edu/tgn/7006657>,Bieloruś,"""elaru""@en","""elorusslan""@de",,"""élaru""@fr",,,"""elarus""@ru-latn","""elarú""@es",,53,28
<http://vocab.getty.edu/tgn/7006657>,Bieloruś,"""elaru""@en","""elorusslan""@de",,"""élaru""@fr",,,"""еларус""@ru","""elarú""@es",,53,28
<http://vocab.getty.edu/tgn/7006204>,Camaiore,,,,,,,,,,43.933333,10.3
<http://vocab.getty.edu/tgn/7006711>,Formia,,,,,,,,,,41.25,13.616667
<http://vocab.getty.edu/tgn/7006898>,Apeldoorn,,,,,,,,,,52.216667,5.966667
<http://vocab.getty.edu/tgn/7005929>,Legnano,,,,,,,,,,45.6,8.9
<http://vocab.getty.edu/tgn/7006967>,Drogheda,"""roghed""@en",,,,,,,,,53.718889,-6.347778
<http://vocab.getty.edu/tgn/7006345>,Montepulciano,,,,,,,,,,43.083333,11.783333
<http://vocab.getty.edu/tgn/7006667>,"Makedonija, Republika","""he former Yugoslav Republic of Macedoni""@en",,,"""'ex-République yougoslave de Macédoin""@fr",,,"""ывшая югославская Республика Македони""@ru","""a ex República Yugoslava de Macedoni""@es",,41.666,21.75
<http://vocab.getty.edu/tgn/7006464>,Praha,"""ragu""@en",,,,,,,,,50.1,14.4333
<http://vocab.getty.edu/tgn/7005985>,Aalen,"""ale""@en","""ale""@de",,,,,,,,48.833333,10.1
<http://vocab.getty.edu/tgn/8707949>,Lausé,,,,"""aus""@fr",,,,,,46.372789,7.08619
<http://vocab.getty.edu/tgn/8707587>,Bächerhäusern,,"""ächerhäuser""@de",,,,,,,,46.370654,8.100969
<http://vocab.getty.edu/tgn/8707924>,Les Cougnons,,,,"""es Cougnon""@fr",,,,,,46.339946,7.061898
<http://vocab.getty.edu/tgn/8707965>,La Gîte,,,,"""a Gît""@fr",,,,,,46.374959,7.063229
<http://vocab.getty.edu/tgn/8707496>,Baden,,"""ade""@de",,,,,,,,47.452702,8.309969
<http://vocab.getty.edu/tgn/8707610>,Büel,,"""üe""@de",,,,,,,,46.411117,7.27297
<http://vocab.getty.edu/tgn/8707952>,En Tompey,,,,"""n Tompe""@fr",,,,,,46.373212,6.971762
<http://vocab.getty.edu/tgn/8707628>,Loch,,"""oc""@de",,,,,,,,46.413012,7.34395
<http://vocab.getty.edu/tgn/8707977>,La Flotettaz,,,,"""a Flotetta""@fr",,,,,,46.413654,6.159894
<http://vocab.getty.edu/tgn/8707870>,Zürchersmühle,,"""ürchersmühl""@de",,,,,,,,47.330194,9.293622
<http://vocab.getty.edu/tgn/8707896>,Unteriberg,,,,,,,,,,47.05,8.783333
<http://vocab.getty.edu/tgn/8707526>,Uster,,"""ste""@de",,,,,,,,47.352097,8.716687
<http://vocab.getty.edu/tgn/8707504>,Horgen,,"""orge""@de",,,,,,,,47.240198,8.59645
<http://vocab.getty.edu/tgn/8708207>,Rinderbüel,,,,,,,,,,46.94609,8.50924
<http://vocab.getty.edu/tgn/8707511>,Bülach,,"""ülac""@de",,,,,,,,47.512376,8.564229
<http://vocab.getty.edu/tgn/8707530>,Urnerstafel,,,,,,,,,,46.883333,8.45
<http://vocab.getty.edu/tgn/8707583>,Les Larets,,,,"""es Laret""@fr",,,,,,46.339323,7.046559
<http://vocab.getty.edu/tgn/8707894>,Unterkulm,,,,,,,,,,47.30998,8.11371
