CONCEPT,LABEL,@EN,@DE,@IT,@FR,@HU,@CA,@RU,@ES,@el-latn
<http://vocab.getty.edu/tgn/1030208>,Northiam,Northiam,,,,,,,,
<http://vocab.getty.edu/tgn/1025625>,Höchst,,,,,,,,,
<http://vocab.getty.edu/tgn/1028596>,Braintree,,,,,,,,,
<http://vocab.getty.edu/tgn/1029655>,Ide Hill,Ide Hill,,,,,,,,
<http://vocab.getty.edu/tgn/1028909>,Colnbrook,Colnbrook,,,,,,,,
<http://vocab.getty.edu/tgn/1027519>,Senec,,,,,,,,,
<http://vocab.getty.edu/tgn/1030643>,Skelmersdale,Skelmersdale,,,,,,,,
<http://vocab.getty.edu/tgn/1028481>,Bideford,Bideford,,,,,,,,
<http://vocab.getty.edu/tgn/1028966>,Crawley,Crawley,,,,,,,,
<http://vocab.getty.edu/tgn/1027710>,Askov,,,,,,,,,
<http://vocab.getty.edu/tgn/1029749>,Kirkbymoorside,,,,,,,,,
<http://vocab.getty.edu/tgn/1030660>,Solihull,Solihull,,,,,,,,
<http://vocab.getty.edu/tgn/1026396>,Diksmuide,,,,,,,,,
<http://vocab.getty.edu/tgn/1026252>,Zürs,,,,,,,,,
<http://vocab.getty.edu/tgn/1026347>,Bouillon,,,,,,,,,
<http://vocab.getty.edu/tgn/1026007>,Rottenmann,,,,,,,,,
<http://vocab.getty.edu/tgn/1031061>,West Malling,West Malling,,,,,,,,
<http://vocab.getty.edu/tgn/1026264>,Zwentendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1027215>,Hrádek nad Nisou,,,,,,,,,
<http://vocab.getty.edu/tgn/1028875>,Cleckheaton,Cleckheaton,,,,,,,,
<http://vocab.getty.edu/tgn/1027418>,Nova Paka,,,,,,,,,
<http://vocab.getty.edu/tgn/1026348>,Boussu,,,,,,,,,
<http://vocab.getty.edu/tgn/1025938>,Perchtoldsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1028322>,Arley,,,,,,,,,
<http://vocab.getty.edu/tgn/1027506>,Ružomberok,,,,,,,,,
<http://vocab.getty.edu/tgn/1027426>,Nové Sedlo,,,,,,,,,
<http://vocab.getty.edu/tgn/1025825>,Maria Enzersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1026842>,Asenovgrad,,,,,,,,,
<http://vocab.getty.edu/tgn/1025721>,Kirchberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1026393>,Deurne,,,,,,,,,
<http://vocab.getty.edu/tgn/1026209>,Wattens,,,,,,,,,
<http://vocab.getty.edu/tgn/1025618>,Gunskirchen,,,,,,,,,
<http://vocab.getty.edu/tgn/1025677>,Horn,,,,,,,,,
<http://vocab.getty.edu/tgn/1025696>,Köflach,,,,,,,,,
<http://vocab.getty.edu/tgn/1027291>,Kostelec nad Labem,,,,,,,,,
<http://vocab.getty.edu/tgn/1025502>,Ehrwald,,,,,,,,,
<http://vocab.getty.edu/tgn/1026020>,Sankt Anton am Arlberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1026367>,Chaudfontaine,,,,,,,,,
<http://vocab.getty.edu/tgn/1028961>,Cranbrook,Cranbrook,,,,,,,,
<http://vocab.getty.edu/tgn/1030976>,Wallasey,Wallasey,,,,,,,,
<http://vocab.getty.edu/tgn/1025894>,Nofels,,,,,,,,,
<http://vocab.getty.edu/tgn/1031011>,Washington,Washington,,,,,,,,
<http://vocab.getty.edu/tgn/1027565>,Svatava,,,,,,,,,
<http://vocab.getty.edu/tgn/1030741>,Staveley,,,,,,,,,
<http://vocab.getty.edu/tgn/1025803>,Mödling,,,,,,,,,
<http://vocab.getty.edu/tgn/1025801>,Lustenau,,,,,,,,,
<http://vocab.getty.edu/tgn/1031273>,Ekenäs,,,,,,,,,
<http://vocab.getty.edu/tgn/1025632>,Haag am Hausruck,,,,,,,,,
<http://vocab.getty.edu/tgn/1029209>,Fairseat,,,,,,,,,
<http://vocab.getty.edu/tgn/1027001>,Ústí nad Labem,Ústí nad Labem,Aussig,,,,,,,
<http://vocab.getty.edu/tgn/1026231>,Wiener Neudorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1026159>,Trins,,,,,,,,,
<http://vocab.getty.edu/tgn/1028342>,Ashton upon Mersey,,,,,,,,,
<http://vocab.getty.edu/tgn/1025638>,Hainburg an der Donau,,,,,,,,,
<http://vocab.getty.edu/tgn/1026416>,Essen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702208>,Lelin,,,,,,,,,
<http://vocab.getty.edu/tgn/8702344>,Äscher,,Äscher,,,,,,,
<http://vocab.getty.edu/tgn/8702279>,Cressier,,,,,,,,,
<http://vocab.getty.edu/tgn/8702268>,Friedau,,,,,,,,,
<http://vocab.getty.edu/tgn/8702306>,Bolgen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702181>,Möriken,,,,,,,,,
<http://vocab.getty.edu/tgn/8702470>,Hertenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/8702278>,Cressier,,,,,,,,,
<http://vocab.getty.edu/tgn/8702412>,Papiermühle,,,,,,,,,
<http://vocab.getty.edu/tgn/8702305>,Boll,,,,,,,,,
<http://vocab.getty.edu/tgn/8702458>,Laupersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8702333>,Agettes,,,,,,,,,
<http://vocab.getty.edu/tgn/8702367>,Stallen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702392>,Saicourt,,,,,,,,,
<http://vocab.getty.edu/tgn/8702231>,Hochfinstermünz,,,,,,,,,
<http://vocab.getty.edu/tgn/8702454>,Lausen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702188>,Morens,,,,,,,,,
<http://vocab.getty.edu/tgn/8702447>,Lavey-les-Bains,,,,Lavey-les-Bains,,,,,
<http://vocab.getty.edu/tgn/8702254>,Füllinsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8702441>,Le Bry,,,,,,,,,
<http://vocab.getty.edu/tgn/8702215>,Leibstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/8702323>,Blauen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702310>,Bögia,,,,,,,,,
<http://vocab.getty.edu/tgn/8702222>,Le Chenit,,,,,,,,,
<http://vocab.getty.edu/tgn/8702261>,Frunt,,,,,,,,,
<http://vocab.getty.edu/tgn/8702293>,Courtepin,,,,,,,,,
<http://vocab.getty.edu/tgn/8702300>,Courlevon,,,,,,,,,
<http://vocab.getty.edu/tgn/8702255>,Full,,,,,,,,,
<http://vocab.getty.edu/tgn/8702312>,Boden,,,,,,,,,
<http://vocab.getty.edu/tgn/8702315>,Blumenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/8702461>,Laufen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702299>,Courrendlin,,,,,,,,,
<http://vocab.getty.edu/tgn/8702467>,Hessigkofen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702366>,Stallikon,,,,,,,,,
<http://vocab.getty.edu/tgn/8702226>,Le Chalet-à-Gobet,,,,,,,,,
<http://vocab.getty.edu/tgn/8702219>,Le Crêt,,,,,,,,,
<http://vocab.getty.edu/tgn/8702346>,Aeschau,,,,,,,,,
<http://vocab.getty.edu/tgn/8702214>,Leimbach,,,,,,,,,
<http://vocab.getty.edu/tgn/8702224>,Le Châtelard,,,,,,,,,
<http://vocab.getty.edu/tgn/8702267>,Frieswil,,,,,,,,,
<http://vocab.getty.edu/tgn/8702195>,Moosleerau,,,,,,,,,
<http://vocab.getty.edu/tgn/8702298>,Courroux,,,,,,,,,
<http://vocab.getty.edu/tgn/8702238>,Hirzel,,,,,,,,,
<http://vocab.getty.edu/tgn/8702210>,Le Landeron,,,,,,,,,
<http://vocab.getty.edu/tgn/8702250>,Hintere-Windspillen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702434>,Montagny-la-Ville,,,,,,,,,
<http://vocab.getty.edu/tgn/8702272>,Frenkendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8702350>,Stein,,Stein,,,,,,,
<http://vocab.getty.edu/tgn/8702452>,Lavaux,,,,,,,,,
<http://vocab.getty.edu/tgn/8702220>,Le Contour,,,,,,,,,
<http://vocab.getty.edu/tgn/8702212>,Leissigen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702335>,Agarn,,Agarn,,,,,,,
<http://vocab.getty.edu/tgn/8702241>,Hinter Wallegg,,,,,,,,,
<http://vocab.getty.edu/tgn/8702284>,Crans,,,,,,,,,
<http://vocab.getty.edu/tgn/8702263>,Froideville,,,,,,,,,
<http://vocab.getty.edu/tgn/8702206>,Le Mont-sur-Lausanne,,,,,,,,,
<http://vocab.getty.edu/tgn/8702251>,Hinterdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8702236>,Hitzkirch,,,,,,,,,
<http://vocab.getty.edu/tgn/8702237>,Hittnau,,,,,,,,,
<http://vocab.getty.edu/tgn/8702332>,Agiez,,,,,,,,,
<http://vocab.getty.edu/tgn/8702275>,Freidorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8702338>,Affeltrangen,,Affeltrangen,,,,,,,
<http://vocab.getty.edu/tgn/8702182>,Mörigen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702357>,Staufen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702339>,Aeugst,,,,,,,,,
<http://vocab.getty.edu/tgn/8702290>,Courtion,,,,,,,,,
<http://vocab.getty.edu/tgn/8702245>,Hinterlochen,,Hinterlochen,,,,,,,
<http://vocab.getty.edu/tgn/8702247>,Hinter Horbis,,,,,,,,,
<http://vocab.getty.edu/tgn/8702317>,Blitzingen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702340>,Aettenschwil,,,,,,,,,
<http://vocab.getty.edu/tgn/8702463>,Himmelried,,,,,,,,,
<http://vocab.getty.edu/tgn/8702469>,Herzberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8702296>,Courtedoux,,,,,,,,,
<http://vocab.getty.edu/tgn/8702184>,Morgeten,,,,,,,,,
<http://vocab.getty.edu/tgn/8702273>,Frenières,,,,,,,,,
<http://vocab.getty.edu/tgn/8702246>,Hinterkappelen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702229>,Hochwald,,,,,,,,,
<http://vocab.getty.edu/tgn/8702259>,Frutt,,,,,,,,,
<http://vocab.getty.edu/tgn/8702457>,Lauperswil,,,,,,,,,
<http://vocab.getty.edu/tgn/8702369>,Stalden,,,,,,,,,
<http://vocab.getty.edu/tgn/8702295>,Courtelary,,,,,,,,,
<http://vocab.getty.edu/tgn/8702320>,Blausee,,,,,,,,,
<http://vocab.getty.edu/tgn/8702262>,Fruence,,,,,,,,,
<http://vocab.getty.edu/tgn/8702342>,Aeschlen,,,,,,,,,
<http://vocab.getty.edu/tgn/8702287>,Cra digl Lai,,,,,,,,,
<http://vocab.getty.edu/tgn/8702256>,Fulenbach,,,,,,,,,
<http://vocab.getty.edu/tgn/8702465>,Hildisrieden,,,,,,,,,
<http://vocab.getty.edu/tgn/8702258>,Fuhre,,,,,,,,,
<http://vocab.getty.edu/tgn/8702386>,Saint-Brais,,,,,,,,,
<http://vocab.getty.edu/tgn/8702389>,Saint-Aubin,,,,,,,,,
<http://vocab.getty.edu/tgn/8702291>,Courtételle,,,,,,,,,
<http://vocab.getty.edu/tgn/8702239>,Hirschhorn,,,,,,,,,
<http://vocab.getty.edu/tgn/8702294>,Courtemaîche,,,,,,,,,
<http://vocab.getty.edu/tgn/8702302>,Bolzbach,,,,,,,,,
<http://vocab.getty.edu/tgn/8702244>,Hinter Netschbühl,,,,,,,,,
<http://vocab.getty.edu/tgn/8702309>,Bogis-Bossey,,,,,,,,,
<http://vocab.getty.edu/tgn/8702418>,Montignez,,,,,,,,,
<http://vocab.getty.edu/tgn/8702313>,Boden,,,,,,,,,
<http://vocab.getty.edu/tgn/8702289>,Couta,,,,Couta,,,,,
<http://vocab.getty.edu/tgn/8702341>,Aeschlenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/4001157>,Balerna,,,Balerna,,,,,,
<http://vocab.getty.edu/tgn/1064518>,Weinfelden,,Weinfelden,,,,,,,
<http://vocab.getty.edu/tgn/1064517>,Weggis,,,,,,,,,
<http://vocab.getty.edu/tgn/1064414>,Sins,,,,,,,,,
<http://vocab.getty.edu/tgn/4001014>,Avusy,,,,Avusy,,,,,
<http://vocab.getty.edu/tgn/4001125>,Bagnes,,,,,,,,,
<http://vocab.getty.edu/tgn/1064417>,Sisikon,,,,,,,,,
<http://vocab.getty.edu/tgn/1065101>,Litija,,,,,,,,,
<http://vocab.getty.edu/tgn/1064461>,Trogen,,Trogen,,,,,,,
<http://vocab.getty.edu/tgn/1064431>,Stammheim,,,,,,,,,
<http://vocab.getty.edu/tgn/1064533>,Wohlen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064410>,Signau,,,,,,,,,
<http://vocab.getty.edu/tgn/1064399>,Seen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064406>,Seuzach,,Seuzach,,,,,,,
<http://vocab.getty.edu/tgn/4000971>,Aurigeno,,,Aurigeno,,,,,,
<http://vocab.getty.edu/tgn/1065214>,Rab,,,,,,,,,
<http://vocab.getty.edu/tgn/1064514>,Wassen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064398>,Seeberg,,,,,,,,,
<http://vocab.getty.edu/tgn/4000904>,Assens,,,,,,,,,
<http://vocab.getty.edu/tgn/1064494>,Villmergen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064476>,Uznach,,Uznach,,,,,,,
<http://vocab.getty.edu/tgn/1064422>,Sonceboz,,,,,,,,,
<http://vocab.getty.edu/tgn/4002632>,Chironico,,,Chironico,,,,,,
<http://vocab.getty.edu/tgn/1064534>,Wolfenschiessen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064472>,Unterwasser,,,,,,,,,
<http://vocab.getty.edu/tgn/1064505>,Wängi,,Wängi,,,,,,,
<http://vocab.getty.edu/tgn/4002328>,Castel San Pietro,,,Castel San Pietro,,,,,,
<http://vocab.getty.edu/tgn/1064523>,Wetzikon,,Wetzikon,,,,,,,
<http://vocab.getty.edu/tgn/1092341>,Saint-Denis,,,,,,,,,
<http://vocab.getty.edu/tgn/1137031>,Førde,,,,,,,,,
<http://vocab.getty.edu/tgn/1065291>,Velenje,,,,,,,,,
<http://vocab.getty.edu/tgn/1138710>,Muri,,,,,,,,,
<http://vocab.getty.edu/tgn/4002765>,Col des Roches,,,,,,,,,
<http://vocab.getty.edu/tgn/1138709>,Kirchberg,,Kirchberg,,,,,,,
<http://vocab.getty.edu/tgn/1064451>,Thalwil,,,,,,,,,
<http://vocab.getty.edu/tgn/1064504>,Würenlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064411>,Sigriswil,,,,,,,,,
<http://vocab.getty.edu/tgn/1064529>,Willisau,,,,,,,,,
<http://vocab.getty.edu/tgn/1065076>,Kraljevica,,,,,,,,,
<http://vocab.getty.edu/tgn/4002604>,Cheyres,,,,,,,,,
<http://vocab.getty.edu/tgn/1064528>,Wildhaus,,Wildhaus,,,,,,,
<http://vocab.getty.edu/tgn/1064483>,Vaulruz,,,,,,,,,
<http://vocab.getty.edu/tgn/1064550>,Zuchwil,,,,,,,,,
<http://vocab.getty.edu/tgn/1064408>,Siebnen,,Siebnen,,,,,,,
<http://vocab.getty.edu/tgn/1064549>,Zollikon,,,,,,,,,
<http://vocab.getty.edu/tgn/4000319>,Årstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1137835>,Leninsk,,,,,,,,,
<http://vocab.getty.edu/tgn/4001853>,Bressaucourt,,,,,,,,,
<http://vocab.getty.edu/tgn/1064449>,Teufen,,Teufen,,,,,,,
<http://vocab.getty.edu/tgn/1064478>,Vättis,,,,,,,,,
<http://vocab.getty.edu/tgn/1064403>,Sennwald,,Sennwald,,,,,,,
<http://vocab.getty.edu/tgn/1064547>,Zofingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064487>,Vernier,,,,Vernier,,,,,
<http://vocab.getty.edu/tgn/1064485>,Vergeletto,,,Vergeletto,,,,,,
<http://vocab.getty.edu/tgn/1064464>,Turbenthal,,Turbenthal,,,,,,,
<http://vocab.getty.edu/tgn/1064516>,Wattwil,,Wattwil,,,,,,,
<http://vocab.getty.edu/tgn/1064477>,Vésenaz,,,,Vésenaz,,,,,
<http://vocab.getty.edu/tgn/1064407>,Sevelen,,Sevelen,,,,,,,
<http://vocab.getty.edu/tgn/4002068>,Cademario,,,Cademario,,,,,,
<http://vocab.getty.edu/tgn/1064527>,Wildegg,,,,,,,,,
<http://vocab.getty.edu/tgn/1064473>,Urnäsch,,Urnäsch,,,,,,,
<http://vocab.getty.edu/tgn/1064423>,Sonogno,,,Sonogno,,,,,,
<http://vocab.getty.edu/tgn/1064541>,Zell,,,,,,,,,
<http://vocab.getty.edu/tgn/1064520>,Weisstannen,,,,,,,,,
<http://vocab.getty.edu/tgn/1138708>,Buchs,,,,,,,,,
<http://vocab.getty.edu/tgn/4001438>,Berlens,,,,,,,,,
<http://vocab.getty.edu/tgn/4001498>,Biberist,,,,,,,,,
<http://vocab.getty.edu/tgn/1064433>,Stansstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1064436>,Steg,,Steg,,,,,,,
<http://vocab.getty.edu/tgn/4000582>,Alt Sankt Johann,,Alt Sankt Johann,,,,,,,
<http://vocab.getty.edu/tgn/1064510>,Wallisellen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064400>,Seengen,,,,,,,,,
<http://vocab.getty.edu/tgn/4001779>,Brè,,,Brè,,,,,,
<http://vocab.getty.edu/tgn/4001039>,Böttstein,,,,,,,,,
<http://vocab.getty.edu/tgn/1064439>,Suhr,,,,,,,,,
<http://vocab.getty.edu/tgn/1064507>,Waldenburg,,,,,,,,,
<http://vocab.getty.edu/tgn/1138707>,Bürglen,,Bürglen,,,,,,,
<http://vocab.getty.edu/tgn/4000975>,Ausserbinn,,Ausserbinn,,,,,,,
<http://vocab.getty.edu/tgn/1064506>,Wald,,Wald,,,,,,,
<http://vocab.getty.edu/tgn/1064458>,Trasadingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064429>,Stöckalp,,,,,,,,,
<http://vocab.getty.edu/tgn/1064508>,Waldstatt,,Waldstatt,,,,,,,
<http://vocab.getty.edu/tgn/1064503>,Wädenswil,,,,,,,,,
<http://vocab.getty.edu/tgn/1064496>,Vira,,,Vira,,,,,,
<http://vocab.getty.edu/tgn/4001947>,Bubikon,,Bubikon,,,,,,,
<http://vocab.getty.edu/tgn/1064416>,Sirnach,,Sirnach,,,,,,,
<http://vocab.getty.edu/tgn/4001368>,Bellikon,,,,,,,,,
<http://vocab.getty.edu/tgn/1064428>,Stäfa,,,,,,,,,
<http://vocab.getty.edu/tgn/4000844>,Arnsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/1064404>,Seon,,,,,,,,,
<http://vocab.getty.edu/tgn/1065293>,Tržič,,,,,,,,,
<http://vocab.getty.edu/tgn/1064952>,Brijuni,,,,,,,,,
<http://vocab.getty.edu/tgn/1138711>,Reinach,,,,,,,,,
<http://vocab.getty.edu/tgn/1064471>,Unterterzen,,Unterterzen,,,,,,,
<http://vocab.getty.edu/tgn/1064469>,Unterschächen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064512>,Wangs,,,,,,,,,
<http://vocab.getty.edu/tgn/1064479>,Valangin,,,,,,,,,
<http://vocab.getty.edu/tgn/4001725>,Bottens,,,,,,,,,
<http://vocab.getty.edu/tgn/4001164>,Ballaigues,,,,,,,,,
<http://vocab.getty.edu/tgn/1064452>,Thayngen,,Thayngen,,,,,,,
<http://vocab.getty.edu/tgn/7019027>,Solihull,Solihull,,,,,,,,
<http://vocab.getty.edu/tgn/7026155>,Flaach,,,,,,,,,
<http://vocab.getty.edu/tgn/7018933>,Wandsworth,Wandsworth,,,,,,,,
<http://vocab.getty.edu/tgn/7018159>,Venezia,Venice,,,Venise,,,,,
<http://vocab.getty.edu/tgn/7024128>,Lubelskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7025691>,"Plymouth, City of","Plymouth, City of",,,,,,,,
<http://vocab.getty.edu/tgn/7024741>,Prato,Prato province,,,,,,,,
<http://vocab.getty.edu/tgn/7024855>,Missaglia,,,,,,,,,
<http://vocab.getty.edu/tgn/7026526>,Portsmouth,Portsmouth,,,,,,,,
<http://vocab.getty.edu/tgn/7017994>,Budapest,,,,,,,,,
<http://vocab.getty.edu/tgn/7017916>,Rathausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7026390>,Aston Tirrold,Aston Tirrold,,,,,,,,
<http://vocab.getty.edu/tgn/7018960>,Merthyr Tydfil,Merthyr Tydfil,,,,,,,,
<http://vocab.getty.edu/tgn/7019018>,Bristol,,,,,,,,,
<http://vocab.getty.edu/tgn/7018958>,Blaenau Gwent,Blaenau Gwent,,,,,,,,
<http://vocab.getty.edu/tgn/7025192>,Findern,,,,,,,,,
<http://vocab.getty.edu/tgn/7019040>,Wakefield,Wakefield,,,,,,,,
<http://vocab.getty.edu/tgn/7024124>,Opolskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7019091>,North Ayrshire,North Ayrshire,,,,,,,,
<http://vocab.getty.edu/tgn/7018216>,Sankt-Peterburg,Saint Petersburg,,,,,,Sankt-Peterburg,,
<http://vocab.getty.edu/tgn/7018930>,Sutton,Sutton,,,,,,,,
<http://vocab.getty.edu/tgn/7024845>,Lecco,,,,,,,,,
<http://vocab.getty.edu/tgn/7024843>,Rimini,,,,,,,,,
<http://vocab.getty.edu/tgn/7024119>,Wielkopolskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7026278>,Flintshire,Flintshire,,,,,,,,
<http://vocab.getty.edu/tgn/7023984>,Cerveteri,,,,,,,,,
<http://vocab.getty.edu/tgn/7019047>,Sheffield,Sheffield,,,,,,,,
<http://vocab.getty.edu/tgn/7018313>,Pointe-à-Pitre,,,,,,,,,
<http://vocab.getty.edu/tgn/7024622>,Skåne,,,,,,,,,
<http://vocab.getty.edu/tgn/7019090>,South Lanarkshire,South Lanarkshire,,,,,,,,
<http://vocab.getty.edu/tgn/7017790>,Meikirch,,,,,,,,,
<http://vocab.getty.edu/tgn/7018237>,Brussels Hoofdstedelijk Gewest,,,,"Bruxelles-Capitale, Région de",,,,,
<http://vocab.getty.edu/tgn/7025107>,Stowe,,,,,,,,,
<http://vocab.getty.edu/tgn/7026528>,Southampton,Southampton,,,,,,,,
<http://vocab.getty.edu/tgn/7017682>,Yerevan,Yerevan province,,,,,,,,
<http://vocab.getty.edu/tgn/7019100>,North Lanarkshire,North Lanarkshire,,,,,,,,
<http://vocab.getty.edu/tgn/7019094>,Argyll and Bute,Argyll and Bute,,,,,,,,
<http://vocab.getty.edu/tgn/7018927>,Redbridge,Redbridge,,,,,,,,
<http://vocab.getty.edu/tgn/7026487>,Wokingham,,,,,,,,,
<http://vocab.getty.edu/tgn/7026515>,Leicester,Leicester,,,,,,,,
<http://vocab.getty.edu/tgn/7024125>,Śla̜skie,,,,,,,,,
<http://vocab.getty.edu/tgn/7026228>,Emberton,Emberton,,,,,,,,
<http://vocab.getty.edu/tgn/7019109>,Edinburgh,,,,,,,,,
<http://vocab.getty.edu/tgn/7018239>,Vlaams-Brabant,,,,,,,,,
<http://vocab.getty.edu/tgn/7024036>,Lorri,Lorri province,,,,,,,,
<http://vocab.getty.edu/tgn/7018212>,Chechnya,,,,,,,,,
<http://vocab.getty.edu/tgn/7018762>,Plovdiv,,,,,,,,,
<http://vocab.getty.edu/tgn/7019115>,East Lothian,East Lothian,,,,,,,,
<http://vocab.getty.edu/tgn/7024123>,Dolnośla̜skie,,,,,,,,,
<http://vocab.getty.edu/tgn/7019098>,West Dunbartonshire,West Dunbartonshire,,,,,,,,
<http://vocab.getty.edu/tgn/7018915>,Greenwich,Greenwich,,,,,,,,
<http://vocab.getty.edu/tgn/7024835>,Verbano-Cusio Ossola,,,,,,,,,
<http://vocab.getty.edu/tgn/7026510>,Bromley,Bromley,,,,,,,,
<http://vocab.getty.edu/tgn/7018908>,Bexley,,,,,,,,,
<http://vocab.getty.edu/tgn/7026426>,Finchampstead,Finchampstead,,,,,,,,
<http://vocab.getty.edu/tgn/7024122>,Mazowieckie,,,,,,,,,
<http://vocab.getty.edu/tgn/7026232>,Milton Keynes,,,,,,,,,
<http://vocab.getty.edu/tgn/7023948>,Impington,,,,,,,,,
<http://vocab.getty.edu/tgn/7024115>,Pomorskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7026243>,Windsor and Maidenhead,Windsor and Maidenhead,,,,,,,,
<http://vocab.getty.edu/tgn/7024744>,Magdenau,,Magdenau,,,,,,,
<http://vocab.getty.edu/tgn/7017981>,Chernivtsi,,,,,,,,,
<http://vocab.getty.edu/tgn/7019007>,Wrexham,Wrexham,,,,,,,,
<http://vocab.getty.edu/tgn/7018901>,Kingston-upon-Thames,,,,,,,,,
<http://vocab.getty.edu/tgn/7024573>,Grønland,Greenland,,,,,,,,
<http://vocab.getty.edu/tgn/7019073>,Newcastle upon Tyne,Newcastle upon Tyne,,,,,,,,
<http://vocab.getty.edu/tgn/7019056>,Kingston upon Hull,Kingston upon Hull,,,,,,,,
<http://vocab.getty.edu/tgn/7018759>,Sofiya-Grad,,,,,,,,,
<http://vocab.getty.edu/tgn/7024127>,Małopolskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7019121>,West Lothian,West Lothian,,,,,,,,
<http://vocab.getty.edu/tgn/7024305>,Tarquinia,,,,,,,,,
<http://vocab.getty.edu/tgn/7017989>,Harmondsworth,Harmondsworth,,,,,,,,
<http://vocab.getty.edu/tgn/7019038>,Leeds,Leeds,,,,,,,,
<http://vocab.getty.edu/tgn/7018934>,City of Westminster,City of Westminster,,,,,,,,
<http://vocab.getty.edu/tgn/7024118>,Warmińsko-Mazurskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7018215>,Moskva,,,,,,,,,
<http://vocab.getty.edu/tgn/7023950>,Gontenschwil,,,,,,,,,
<http://vocab.getty.edu/tgn/7018920>,Hillingdon,Hillingdon,,,,,,,,
<http://vocab.getty.edu/tgn/7018001>,Vorarlberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7019067>,Stockton on Tees,,,,,,,,,
<http://vocab.getty.edu/tgn/7024670>,Grossaffoltern,,,,,,,,,
<http://vocab.getty.edu/tgn/7024121>,Łódzkie,,,,,,,,,
<http://vocab.getty.edu/tgn/7024117>,Podlaskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7024114>,Zachodniopomorskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7026513>,Brighton and Hove,Brighton and Hove,,,,,,,,
<http://vocab.getty.edu/tgn/7019097>,Glasgow,,,,,,,,,
<http://vocab.getty.edu/tgn/7024724>,Eschenz,,Eschenz,,,,,,,
<http://vocab.getty.edu/tgn/7024126>,Podkarpackie,,,,,,,,,
<http://vocab.getty.edu/tgn/7019066>,Middlesbrough,Middlesbrough,,,,,,,,
<http://vocab.getty.edu/tgn/7024682>,Alberswil,,,,,,,,,
<http://vocab.getty.edu/tgn/7019026>,Coventry,Coventry,,,,,,,,
<http://vocab.getty.edu/tgn/7024116>,Kujawsko-Pomorskie,,,,,,,,,
<http://vocab.getty.edu/tgn/7018962>,Cardiff,Cardiff,,,,,,,,
<http://vocab.getty.edu/tgn/7018778>,Bad Soden,,,,,,,,,
<http://vocab.getty.edu/tgn/7018649>,Erétria,,,,,,,,,Erétria
<http://vocab.getty.edu/tgn/7018913>,Ealing,Ealing,,,,,,,,
<http://vocab.getty.edu/tgn/7018905>,Westminster,Westminster,,,,,,,,
<http://vocab.getty.edu/tgn/7018236>,Vlaams Gewest,Flanders,,,,,,,,
