Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn
<http://vocab.getty.edu/tgn/7010370>,Kingston-Upon-Hull,,,,,,,,,
<http://vocab.getty.edu/tgn/7008963>,Boulogne-Billancourt,,,,,,,,,
<http://vocab.getty.edu/tgn/7008953>,Biot,,,,,,,,,
<http://vocab.getty.edu/tgn/7010775>,Braga,,,,,,,,,
<http://vocab.getty.edu/tgn/7010477>,Manchester,"""Manchester""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010460>,Halifax,"""Halifax""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7008992>,Briançon,,,,,,,,,
<http://vocab.getty.edu/tgn/7009041>,Cholet,,,,,,,,,
<http://vocab.getty.edu/tgn/7009172>,Évry,,,,,,,,,
<http://vocab.getty.edu/tgn/7009153>,Drancy,,,,,,,,,
<http://vocab.getty.edu/tgn/7009161>,Oradea,,,,,,,,,
<http://vocab.getty.edu/tgn/7009941>,Helsingborg,,,,,,,,,
<http://vocab.getty.edu/tgn/7010786>,Aix-en-Provence,,,,,,,,,
<http://vocab.getty.edu/tgn/7009861>,Stockholm,,,,,,,,,
<http://vocab.getty.edu/tgn/7009977>,Sofiya,"""Sofia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010273>,Sankt-Peterburg,"""Saint Petersburg""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7009907>,Orkney,"""Orkney""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010171>,Kiev,"""Kiev""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010417>,Las Palmas de Gran Canaria,,,,,,,,,
<http://vocab.getty.edu/tgn/7009839>,Malmö,,,,,,,,,
<http://vocab.getty.edu/tgn/7009760>,Toscana,"""Tuscany""@en",,"""Toscana""@it",,,,,,
<http://vocab.getty.edu/tgn/7010267>,Riga,,,,,,,,,
<http://vocab.getty.edu/tgn/7010871>,Kos,,,,,,,,,"""Kos""@el-latn"
<http://vocab.getty.edu/tgn/7009051>,Concarneau,,,,,,,,,
<http://vocab.getty.edu/tgn/7009867>,Uppsala,,,,,,,,,
<http://vocab.getty.edu/tgn/7009878>,Hämeenlinna,,,,,,,,,
<http://vocab.getty.edu/tgn/7009825>,Jönköping,,,,,,,,,
<http://vocab.getty.edu/tgn/7009542>,Haddington,"""Haddington""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7009821>,Härnösand,,,,,,,,,
<http://vocab.getty.edu/tgn/7009864>,Trollhättan,,,,,,,,,
<http://vocab.getty.edu/tgn/7009890>,Noormarkku,,,,,,,,,
<http://vocab.getty.edu/tgn/7009580>,Kongsberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7009195>,Garches,,,,,,,,,
<http://vocab.getty.edu/tgn/7009242>,Ivry-sur-Seine,,,,,,,,,
<http://vocab.getty.edu/tgn/7010389>,Clitheroe,"""Clitheroe""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010049>,Stockton-on-Tees,"""Stockton-on-Tees""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010506>,Pécs,,,,,,,,,
<http://vocab.getty.edu/tgn/7008980>,Bagneux,,,,,,,,,
<http://vocab.getty.edu/tgn/7010249>,Perm,,,,,,,,,
<http://vocab.getty.edu/tgn/7010642>,Runcorn,"""Runcorn""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010879>,Iráklion,,,,,,,,,"""Iráklion""@el-latn"
<http://vocab.getty.edu/tgn/7010788>,Faistós,,,,,,,,,"""Faistós""@el-latn"
<http://vocab.getty.edu/tgn/7009962>,Turku,,,,,,,,,
<http://vocab.getty.edu/tgn/7010221>,Kendal,"""Kendal""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7009584>,Lillehammer,,,,,,,,,
<http://vocab.getty.edu/tgn/7011691>,Levoča,,,,,,,,,
<http://vocab.getty.edu/tgn/7011487>,Hove,"""Hove""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011179>,Siena,"""Siena""@en","""Siena""@de","""Siena""@it","""Siena""@fr",,,,"""Siena""@es",
<http://vocab.getty.edu/tgn/7011369>,Messinía,,,,,,,,,"""Messinía""@el-latn"
<http://vocab.getty.edu/tgn/7011443>,Hastings,"""Hastings""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011018>,Olimbía,"""Olympia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011049>,Stoke-on-Trent,"""Stoke-on-Trent""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011887>,Letchworth,"""Letchworth""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011013>,Náfplio,,,,,,,,,"""Náfplio""@el-latn"
<http://vocab.getty.edu/tgn/7011393>,Portsmouth,"""Portsmouth""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011362>,Saint Ives,"""Saint Ives""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011732>,Dorking,"""Dorking""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010978>,Lisbon,"""Lisbon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011876>,Hertford,"""Hertford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011889>,Tring,"""Tring""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011907>,Bedford,"""Bedford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011182>,Thessaloníki,,,,,,,,,"""Thessaloníki""@el-latn"
<http://vocab.getty.edu/tgn/7011624>,Kolín,,,,,,,,,
<http://vocab.getty.edu/tgn/7011643>,Kharkov,,,,,,,,,
<http://vocab.getty.edu/tgn/7011599>,Smolenskaya Oblast’,,,,,,,"""Smolenskaya Oblast""@ru-latn",,
<http://vocab.getty.edu/tgn/7011357>,Benešov,,,,,,,,,
<http://vocab.getty.edu/tgn/7011593>,Samara,,,,,,,,,
<http://vocab.getty.edu/tgn/7011376>,Fareham,"""Fareham""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011656>,Odessa,,,,,,,,,
<http://vocab.getty.edu/tgn/7011572>,Leningradskaya Oblast',,,,,,,"""Leningradskaya Oblast'""@ru-latn",,
<http://vocab.getty.edu/tgn/7011065>,Spárti,"""Sparta""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011529>,Košice,,,,,,,,,
<http://vocab.getty.edu/tgn/7011600>,Sverdlovskaya Oblast',,,,,,,,,
<http://vocab.getty.edu/tgn/7011866>,Colchester,"""Colchester""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011170>,Kaválla,,,,,,,,,"""Kaválla""@el-latn"
<http://vocab.getty.edu/tgn/7011806>,Teplice,,,,,,,,,
<http://vocab.getty.edu/tgn/7011134>,Elefsína,,,,,,,,,"""Elefsína""@el-latn"
<http://vocab.getty.edu/tgn/7011127>,Cirencester,"""Cirencester""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011723>,Plzeň,"""Plzeň""@en","""Pilsen""@de",,,,,,,
<http://vocab.getty.edu/tgn/7011407>,Chichester,,,,,,,,,
<http://vocab.getty.edu/tgn/7011521>,Karlovy Vary,,,,,,,,,
<http://vocab.getty.edu/tgn/7011768>,East Molesey,"""East Molesey""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011886>,Hitchin,"""Hitchin""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011256>,Bridgwater,"""Bridgwater""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010948>,Leicester,"""Leicester""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011415>,Littlehampton,"""Littlehampton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011012>,Coventry,"""Coventry""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011812>,Varnsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7011439>,Almaty,"""Almaty""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011804>,Wanstead,,,,,,,,,
<http://vocab.getty.edu/tgn/7011781>,London,"""London""@en",,"""Londra""@it","""Londres""@fr",,,,,
<http://vocab.getty.edu/tgn/7011556>,Folkestone,"""Folkestone""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011554>,Dover,"""Dover""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011385>,Southampton,"""Southampton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011301>,Plymouth,"""Plymouth""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011036>,Pílos,,,,,,,,,"""Pílos""@el-latn"
<http://vocab.getty.edu/tgn/7011270>,Kikládhes,"""Cyclades""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011695>,Litoměřice,,,,,,,,,
<http://vocab.getty.edu/tgn/7011562>,Ramsgate,"""Ramsgate""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011394>,Romsey,"""Romsey""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011901>,Milton Keynes,"""Milton Keynes""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011565>,Kaliningradskaya Oblast’,,,,,,,"""Kaliningrad""@ru-latn",,
<http://vocab.getty.edu/tgn/7011330>,Dodekánisos,"""Sporades""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011483>,Brighton,"""Brighton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011171>,Évvoia,,,,,,,,,"""Évvoia""@el-latn"
<http://vocab.getty.edu/tgn/7011116>,Epídhavros,,,,,,,,,"""Epídhavros""@el-latn"
<http://vocab.getty.edu/tgn/7011710>,Mladá Boleslav,,,,,,,,,
<http://vocab.getty.edu/tgn/7011700>,Mahilyowskaya Voblasts',,,,,,,"""Mogilëvskaya Oblast'""@ru",,
<http://vocab.getty.edu/tgn/7011739>,Esher,"""Esher""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011420>,Arundel,"""Arundel""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011798>,City of London,"""City of London""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011025>,Pátrai,,,,,,,,,"""Pátrai""@el-latn"
<http://vocab.getty.edu/tgn/7011712>,Most,,,,,,,,,
<http://vocab.getty.edu/tgn/7011197>,Bath,"""Bath""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010956>,Stratford-upon-Avon,"""Stratford-upon-Avon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011666>,Poltavs'ka Oblast',,,,,,,,,
<http://vocab.getty.edu/tgn/7011872>,Welwyn Garden City,"""Welwyn Garden City""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011694>,Liberec,,,,,,,,,
<http://vocab.getty.edu/tgn/7011686>,Samarqand,,,,,,,,,
<http://vocab.getty.edu/tgn/7010924>,Messíni,"""Messene""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011849>,Harlow,"""Harlow""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011161>,Khíos,,,,,,,,,"""Khíos""@el-latn"
<http://vocab.getty.edu/tgn/7011664>,L'vivs'ka Oblast',,,,,,,,,
<http://vocab.getty.edu/tgn/7011765>,Slovensko,"""Slovakia""@en","""Slowakei""@de",,"""Slovaquie""@fr",,,"""Словакия""@ru","""Eslovaquia""@es",
<http://vocab.getty.edu/tgn/7011848>,Chelmsford,,,,,,,,,
<http://vocab.getty.edu/tgn/7011198>,Bristol,,,,,,,,,
<http://vocab.getty.edu/tgn/7011506>,Jihočeský Kraj,"""Jihocesky""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011465>,Zlín,,,,,,,,,
<http://vocab.getty.edu/tgn/7011304>,Totnes,"""Totnes""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011167>,Kefallinía,,,,,,,,,"""Kefallinía""@el-latn"
<http://vocab.getty.edu/tgn/7011731>,Schweiz,"""Switzerland""@en","""Schweiz""@de","""Svizzera""@it","""Suisse""@fr",,,"""Швейцария""@ru","""Suiza""@es",
<http://vocab.getty.edu/tgn/7011210>,Salisbury,"""Salisbury""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011827>,Hampstead,"""Hampstead""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011870>,Hatfield,"""Hatfield""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011573>,Moskovskaya Oblast',,,,,,,"""Moskovskaya Oblast'""@ru-latn",,
<http://vocab.getty.edu/tgn/7011164>,Sámos,,,,,,,,,"""Sámos""@el-latn"
<http://vocab.getty.edu/tgn/7011647>,Chernivets'ka Oblast',,,,,,,,,
<http://vocab.getty.edu/tgn/7011916>,Eton,"""Eton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7010911>,Northampton,"""Northampton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011265>,Ródhos,"""Rhodes""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011754>,Slaný,,,,,,,,,
<http://vocab.getty.edu/tgn/7011844>,Waltham Abbey,"""Waltham Abbey""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011805>,Woolwich,"""Woolwich""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011877>,Watford,"""Watford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011840>,Brno,"""Brno""@en","""Brünn""@de",,,,,,,
<http://vocab.getty.edu/tgn/7001155>,Navarra,,,,,,,,,
<http://vocab.getty.edu/tgn/7002797>,Región de Murcia,,,,,,,,,
<http://vocab.getty.edu/tgn/7002811>,Cáceres,,,,,,,,,
<http://vocab.getty.edu/tgn/7002681>,Attikí,"""Attica""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002808>,Barcelona,,,,,,,,,
<http://vocab.getty.edu/tgn/7002674>,Nísoi Aiyaíou,"""Aegean Islands""@en",,,,,,,,
<http://vocab.getty.edu/tgn/4012515>,Zufikon,,,,,,,,,
<http://vocab.getty.edu/tgn/7002445>,England,"""England""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002443>,Wales,"""Wales""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7001168>,Santa Sede,"""Holy See""@en",,"""Santa Sede""@it","""Saint-Siège""@fr",,,"""Святой Престол""@ru","""Santa Sede""@es",
<http://vocab.getty.edu/tgn/7002805>,Almería,,,,,,,,,
<http://vocab.getty.edu/tgn/5003622>,Risch,,,,,,,,,
<http://vocab.getty.edu/tgn/7002752>,Tríkkala,,,,,,,,,"""Tríkkala""@el-latn"
<http://vocab.getty.edu/tgn/5002349>,Scandriglia,,,,,,,,,
<http://vocab.getty.edu/tgn/7002870>,Alsace,,,,"""Alsace""@fr",,,,,
<http://vocab.getty.edu/tgn/7002699>,Prahova,,,,,,,,,
<http://vocab.getty.edu/tgn/6001314>,Chelyabinskaya Oblast’,,,,,,,,,
<http://vocab.getty.edu/tgn/7002790>,Comunidad Foral de Navarra,"""Navarre""@en",,,,,,,,
<http://vocab.getty.edu/tgn/5001990>,Bassae,,,,,,,,,
<http://vocab.getty.edu/tgn/5002002>,Loutráki,,,,,,,,,"""Loutráki""@el-latn"
<http://vocab.getty.edu/tgn/7002741>,Kórinthos,"""Corinth""@en",,,,,,,,
<http://vocab.getty.edu/tgn/4012146>,Werthenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/6000514>,Auvernier,,,,,,,,,
<http://vocab.getty.edu/tgn/7002786>,Galicia,,,,,,,,,
<http://vocab.getty.edu/tgn/7000875>,Viterbo,,,"""Viterbo""@it",,,,,,
<http://vocab.getty.edu/tgn/6003985>,Morgarten,,,,,,,,,
<http://vocab.getty.edu/tgn/7002758>,Andalucía,"""Andalusia""@en",,,,,,,"""Andalucía""@es",
<http://vocab.getty.edu/tgn/7002847>,Toledo,,,,,,,,,
<http://vocab.getty.edu/tgn/7002837>,Cantabria,,,,,,,,,
<http://vocab.getty.edu/tgn/7001399>,Thessalía,"""Thessaly""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002473>,İstanbul,"""Istanbul""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002813>,Cádiz,,,,,,,,,
<http://vocab.getty.edu/tgn/7002804>,Alicante,,,,,,,,,
<http://vocab.getty.edu/tgn/7002760>,Cantabria,,,,,,,,,
<http://vocab.getty.edu/tgn/7002690>,Iráklion,,,,,,,,,"""Iráklion""@el-latn"
<http://vocab.getty.edu/tgn/7002692>,Lasíthi,,,,,,,,,"""Lasíthi""@el-latn"
<http://vocab.getty.edu/tgn/7001395>,Sterea Ellás-Évvoia,"""Central Greece and Euboea""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002733>,Achaḯa,"""Achaea""@en",,,,,,,,
<http://vocab.getty.edu/tgn/6003334>,La Tène,,,,,,,,,
<http://vocab.getty.edu/tgn/7002695>,Gorj,,,,,,,,,
<http://vocab.getty.edu/tgn/7000874>,Roma,"""Rome""@en",,"""Roma""@it",,,,,,
<http://vocab.getty.edu/tgn/4012698>,Kensington,"""Kensington""@en-gb",,,,,,,,
<http://vocab.getty.edu/tgn/7000526>,Perugia,"""Perugia""@en",,,"""Pérouse""@fr",,,,,
<http://vocab.getty.edu/tgn/7002743>,Ilía,,,,,,,,,"""Ilía""@el-latn"
<http://vocab.getty.edu/tgn/7002836>,Santa Cruz de Tenerife,,,,,,,,,
<http://vocab.getty.edu/tgn/7002745>,Lakonía,"""Laconia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002444>,Scotland,"""Scotland""@en",,,,,,,,
<http://vocab.getty.edu/tgn/5003594>,Bolligen,,,,,,,,,
<http://vocab.getty.edu/tgn/7001158>,Castilla y León,,,,,,,,,
<http://vocab.getty.edu/tgn/7002841>,Sevilla,"""Seville""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002815>,Castellón,,,,,,,,,
<http://vocab.getty.edu/tgn/7001165>,Valencia,,,,,,,,,
<http://vocab.getty.edu/tgn/7001306>,Dublin,"""Dublin""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002824>,"Coruña, A",,,,,,,,,
<http://vocab.getty.edu/tgn/7001122>,Illes Balears,,,,,,"""Illes Balears""@ca",,,
<http://vocab.getty.edu/tgn/7002735>,Arkadhía,"""Arcadia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002821>,Granada,,,,,,,,,
<http://vocab.getty.edu/tgn/7002700>,Suceava,,,,,,,,,
<http://vocab.getty.edu/tgn/7002844>,Tarragona,,,,,,,,,
<http://vocab.getty.edu/tgn/7002822>,Guadalajara,,,,,,,,,
<http://vocab.getty.edu/tgn/7002877>,Centre-Val de Loire,,,,,,,,,
<http://vocab.getty.edu/tgn/6002395>,Gümmenen,,,,,,,,,
<http://vocab.getty.edu/tgn/7002689>,Khaniá,"""Canea""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002834>,Pontevedra,,,,,,,,,
<http://vocab.getty.edu/tgn/7002830>,Málaga,,,,,,,,,
<http://vocab.getty.edu/tgn/7002683>,Voíótía,"""Boeotia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/5003600>,Pregny,,,,,,,,,
<http://vocab.getty.edu/tgn/7002849>,Vizcaya,,,,,,,,,
<http://vocab.getty.edu/tgn/7002825>,"Palmas, Las",,,,,,,,,
<http://vocab.getty.edu/tgn/4012732>,Ancoats,,,,,,,,,
<http://vocab.getty.edu/tgn/7001338>,Iónioi Nísoi,"""Ionian Islands""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002793>,Comunidad Valenciana,,,,,,,,,
<http://vocab.getty.edu/tgn/7002731>,Thessaloníki,,,,,,,,,"""Thessaloníki""@el-latn"
<http://vocab.getty.edu/tgn/7000084>,Deutschland,"""Germany""@en","""Deutschland""@de",,"""Allemagne""@fr",,,"""Германия""@ru","""Alemania""@es",
<http://vocab.getty.edu/tgn/7001387>,Periféreia Protevoúsis,,,,,,,,,
<http://vocab.getty.edu/tgn/7000094>,Mecklenburg-Vorpommern,,,,,,,,,
<http://vocab.getty.edu/tgn/7000457>,Firenze,"""Florence""@en","""Florenz""@de","""Firenze""@it","""Florence""@fr",,,,"""Florencia""@es",
<http://vocab.getty.edu/tgn/7002435>,Rossija,"""Russia""@en",,,"""Fédération de Russie""@fr",,,"""Rossija""@ru-latn",,
<http://vocab.getty.edu/tgn/7002435>,Rossija,"""Russia""@en",,,"""Fédération de Russie""@fr",,,"""Россия""@ru",,
<http://vocab.getty.edu/tgn/7002795>,Comunidad de Madrid,,,,,,,,,
<http://vocab.getty.edu/tgn/7002759>,Aragón,"""Aragon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/5002508>,Torno,,,,,,,,,
<http://vocab.getty.edu/tgn/7002739>,Argolís,,,,,,,,,"""Argolís""@el-latn"
<http://vocab.getty.edu/tgn/7002817>,Córdoba,,,,,,,,,
<http://vocab.getty.edu/tgn/7001393>,Athínai,"""Athens""@en","""Athen""@de","""Atene""@it","""Athènes""@fr",,,,"""Atenas""@es","""Athínai""@el-latn"
<http://vocab.getty.edu/tgn/6006211>,Soyuz Sovetskikh Sotsialisticheskikh Respublik,"""Soviet Union""@en",,,,,,"""Soyuz Sovetskikh Sotsialisticheskikh Respublik""@ru-latn",,
<http://vocab.getty.edu/tgn/7002826>,León,,,,,,,,,
<http://vocab.getty.edu/tgn/5003615>,Ruvigliana,,,,,,,,,
<http://vocab.getty.edu/tgn/4012616>,Plainpalais,,,,"""Plainpalais""@fr",,,,,
<http://vocab.getty.edu/tgn/7002820>,Girona,,,,,,,,,
<http://vocab.getty.edu/tgn/7001804>,București,"""Bucharest""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7002701>,Timiș,,,,,,,,,
<http://vocab.getty.edu/tgn/7000096>,Brandenburg,,"""Brandenburg""@de",,,,,,,
<http://vocab.getty.edu/tgn/4012611>,Sachsenhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7002765>,"Islas Baleares, Comunidad Autónoma de las",,,,,,,,,
<http://vocab.getty.edu/tgn/7002845>,Zaragoza,,,,,,,,,
<http://vocab.getty.edu/tgn/7002715>,Makedhonía,"""Macedonia""@en",,,,,,,,
<http://vocab.getty.edu/tgn/6000987>,Brunete,,,,,,,,,
<http://vocab.getty.edu/tgn/5003623>,Erlenbach im Simmental,,,,,,,,,
<http://vocab.getty.edu/tgn/7002763>,Principado de Asturias,,,,,,,,,
<http://vocab.getty.edu/tgn/7012216>,Bretagne,"""Brittany""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7017309>,Istarska Županija,,,,,,,,,
<http://vocab.getty.edu/tgn/7017618>,Yekaterinburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012268>,Tbilisi,,,,,,,,,
<http://vocab.getty.edu/tgn/7013225>,Bad Lauchstädt,,,,,,,,,
<http://vocab.getty.edu/tgn/7012031>,Northamptonshire,"""Northamptonshire""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7016622>,Canarias,"""Canary Islands""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7012005>,Norwich,"""Norwich""@en-gb",,,,,,,,
<http://vocab.getty.edu/tgn/7017589>,Unterlunkhofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7013310>,Oświe̜cim,,,,,,,,,
<http://vocab.getty.edu/tgn/7012946>,Nassau,,,,,,,,,
<http://vocab.getty.edu/tgn/7017421>,Windisch,,,,,,,,,
<http://vocab.getty.edu/tgn/7015546>,Split,,,"""Spalato""@it",,,,,,
<http://vocab.getty.edu/tgn/7012458>,Frankenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/7012032>,Somerset,"""Somerset""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7017076>,Pelopónnisos,"""Peloponnese""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7011969>,Kingston upon Thames,"""Kingston upon Thames""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7014820>,Minsk,,,,,,,,,
<http://vocab.getty.edu/tgn/7012056>,Kríti,"""Crete""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7012348>,Wels,,,,,,,,,
<http://vocab.getty.edu/tgn/7015657>,Crna Gora,"""Montenegro""@en",,,"""Monténégro""@fr",,,"""Черногория""@ru","""Montenegro""@es",
<http://vocab.getty.edu/tgn/7012040>,Kalambáka,,,,,,,,,"""Kalambáka""@el-latn"
<http://vocab.getty.edu/tgn/7012026>,Newcastle upon Tyne,"""Newcastle upon Tyne""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7017586>,Augusta Rauricorum,,,,,,,,,
<http://vocab.getty.edu/tgn/7016845>,Nederland,"""Netherlands""@en","""Niederlande""@de","""Paesi Bassi""@it","""Pays-Bas""@fr",,,"""Нидерланды""@ru","""Países Bajos""@es",
<http://vocab.getty.edu/tgn/7012380>,Badenweiler,,,,,,,,,
<http://vocab.getty.edu/tgn/7015144>,Tržič,,,,,,,,,
<http://vocab.getty.edu/tgn/7015596>,Cagliari,,,,,,,,,
<http://vocab.getty.edu/tgn/7012055>,Chalándri,,,,,,,,,
<http://vocab.getty.edu/tgn/7014786>,Qazaqstan,"""Kazakhstan""@en",,,"""Kazakhstan""@fr",,,"""Kazahstan""@ru-latn","""Kazajstán""@es",
<http://vocab.getty.edu/tgn/7014786>,Qazaqstan,"""Kazakhstan""@en",,,"""Kazakhstan""@fr",,,"""Казахстан""@ru","""Kazajstán""@es",
<http://vocab.getty.edu/tgn/7015109>,Litija,,,,,,,,,
<http://vocab.getty.edu/tgn/7016632>,Boulogne-sur-Mer,"""Boulogne""@en","""Boulogne""@de",,"""Boulogne-sur-Mer""@fr",,,,,
<http://vocab.getty.edu/tgn/7017296>,Varaždinska Županija,,,,,,,,,
<http://vocab.getty.edu/tgn/7012352>,Zweibrücken,,,,,,,,,
<http://vocab.getty.edu/tgn/7013222>,Sölden,,,,,,,,,
<http://vocab.getty.edu/tgn/7015331>,Opatija,,,,,,,,,
<http://vocab.getty.edu/tgn/7012955>,Kaiserslautern,,,,,,,,,
<http://vocab.getty.edu/tgn/7017308>,Splitsko-Dalmatinska Županija,,,,,,,,,
<http://vocab.getty.edu/tgn/7012740>,Trechtingshausen,,"""Trechtingshausen""@de",,,,,,,
<http://vocab.getty.edu/tgn/7015534>,Albano Laziale,,,,,,,,,
<http://vocab.getty.edu/tgn/7012974>,Moskva,"""Moscow""@en",,,,,,"""Москва́""@ru",,
<http://vocab.getty.edu/tgn/7013212>,Vejle,"""Vejle""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7015500>,Dubrovnik,,,,,,,,,
<http://vocab.getty.edu/tgn/7012650>,Yerevan,"""Yerevan""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7015163>,Sassari,,,,,,,,,
<http://vocab.getty.edu/tgn/7012400>,Bitburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7012341>,Speyer,,,,,,,,,
<http://vocab.getty.edu/tgn/7013207>,Volgogradskaya Oblast’,,,,,,,,,
<http://vocab.getty.edu/tgn/7017383>,Skopje,,,,,,,,,
<http://vocab.getty.edu/tgn/7017447>,Radom,,,,,,,,,
<http://vocab.getty.edu/tgn/7017454>,Malbun,,,,,,,,,
<http://vocab.getty.edu/tgn/7012077>,Devon,"""Devon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7017242>,Ceredigion,"""Ceredigion""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7012373>,Bad Nauheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7017032>,Département des Hauts-de-Seine,"""Département des Hauts-de-Seine""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7012371>,Bad Kreuznach,"""Bad Kreuznach""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7012940>,Bad Säckingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7012257>,Groznyy,,,,,,,,,
<http://vocab.getty.edu/tgn/7015484>,Hvar,,,,,,,,,
<http://vocab.getty.edu/tgn/7012790>,Altenburg,,,,,,,,,
