Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8703346>,Meierskappel,,,,,,,,,,47.124238,8.444363
<http://vocab.getty.edu/tgn/8703417>,Fanas,,,,,,,,,,46.985929,9.66302
<http://vocab.getty.edu/tgn/8703437>,Chavannes,,,,,,,,,,46.528825,6.592058
<http://vocab.getty.edu/tgn/8703424>,Fahrwangen,,,,,,,,,,47.295521,8.242857
<http://vocab.getty.edu/tgn/8703391>,Gummeli,,,,,,,,,,46.41631,7.394137
<http://vocab.getty.edu/tgn/8703409>,Grüsch,,,,,,,,,,46.979647,9.646393
<http://vocab.getty.edu/tgn/8703334>,Obersiggenthal,,,,,,,,,,47.489554,8.290437
<http://vocab.getty.edu/tgn/8703392>,Gümligen,,,,,,,,,,46.933147,7.509008
<http://vocab.getty.edu/tgn/7001155>,Navarra,,,,,,,,,,42.6667,-1.5
<http://vocab.getty.edu/tgn/7002797>,Región de Murcia,,,,,,,,,,38,-1.5
<http://vocab.getty.edu/tgn/7002811>,Cáceres,,,,,,,,,,39.666,-6
<http://vocab.getty.edu/tgn/7002681>,Attikí,"""Attica""@en",,,,,,,,,38.0833,23.5
<http://vocab.getty.edu/tgn/7002808>,Barcelona,,,,,,,,,,41.666,2
<http://vocab.getty.edu/tgn/7002674>,Nísoi Aiyaíou,"""Aegean Islands""@en",,,,,,,,,38.4167,26
<http://vocab.getty.edu/tgn/7002445>,England,"""England""@en",,,,,,,,,53,-2
<http://vocab.getty.edu/tgn/7002443>,Wales,"""Wales""@en",,,,,,,,,52.5,-3.5
<http://vocab.getty.edu/tgn/7001168>,Santa Sede,"""Holy See""@en",,"""Santa Sede""@it","""Saint-Siège""@fr",,,"""Святой Престол""@ru","""Santa Sede""@es",,41.903,12.453
<http://vocab.getty.edu/tgn/7002805>,Almería,,,,,,,,,,37.166,-2.333
<http://vocab.getty.edu/tgn/5003622>,Risch,,,,,,,,,,46.409984,7.338869
<http://vocab.getty.edu/tgn/7002752>,Tríkkala,,,,,,,,,"""Tríkkala""@el-latn",39.6667,21.5
<http://vocab.getty.edu/tgn/5002349>,Scandriglia,,,,,,,,,,42.166667,12.833333
<http://vocab.getty.edu/tgn/7002870>,Alsace,,,,"""Alsace""@fr",,,,,,48.333,7.433
<http://vocab.getty.edu/tgn/7002699>,Prahova,,,,,,,,,,45.1667,26
<http://vocab.getty.edu/tgn/6001314>,Chelyabinskaya Oblast’,,,,,,,,,,54,60.5
<http://vocab.getty.edu/tgn/7002790>,Comunidad Foral de Navarra,"""Navarre""@en",,,,,,,,,42.6667,-1.5
<http://vocab.getty.edu/tgn/5001990>,Bassae,,,,,,,,,,37.429,21.9
<http://vocab.getty.edu/tgn/5002002>,Loutráki,,,,,,,,,"""Loutráki""@el-latn",37.978295,22.977812
<http://vocab.getty.edu/tgn/7002741>,Kórinthos,"""Corinth""@en",,,,,,,,,37.916667,22.666667
<http://vocab.getty.edu/tgn/4012146>,Werthenstein,,,,,,,,,,47.055072,8.106614
<http://vocab.getty.edu/tgn/6000514>,Auvernier,,,,,,,,,,46.977212,6.87636
<http://vocab.getty.edu/tgn/7002786>,Galicia,,,,,,,,,,42.75,-8
<http://vocab.getty.edu/tgn/7000875>,Viterbo,,,"""Viterbo""@it",,,,,,,42.416667,12.1
<http://vocab.getty.edu/tgn/6003985>,Morgarten,,,,,,,,,,47.09619,8.655181
<http://vocab.getty.edu/tgn/7002758>,Andalucía,"""Andalusia""@en",,,,,,,"""Andalucía""@es",,37.6,-4.5
<http://vocab.getty.edu/tgn/7002847>,Toledo,,,,,,,,,,39.833333,-4
<http://vocab.getty.edu/tgn/7002837>,Cantabria,,,,,,,,,,43.4667,-3.8
<http://vocab.getty.edu/tgn/7001399>,Thessalía,"""Thessaly""@en",,,,,,,,,39.5,22.25
<http://vocab.getty.edu/tgn/7002473>,İstanbul,"""Istanbul""@en",,,,,,,,,41.011046,28.957798
<http://vocab.getty.edu/tgn/7002813>,Cádiz,,,,,,,,,,37.166,-2.333
<http://vocab.getty.edu/tgn/7002804>,Alicante,,,,,,,,,,38.5,-0.5
<http://vocab.getty.edu/tgn/7002760>,Cantabria,,,,,,,,,,43.333333,-4
<http://vocab.getty.edu/tgn/7002690>,Iráklion,,,,,,,,,"""Iráklion""@el-latn",35.1667,25.1667
<http://vocab.getty.edu/tgn/7002692>,Lasíthi,,,,,,,,,"""Lasíthi""@el-latn",35.0833,25.8333
<http://vocab.getty.edu/tgn/7002733>,Achaḯa,"""Achaea""@en",,,,,,,,,38.25,21.75
<http://vocab.getty.edu/tgn/6003334>,La Tène,,,,,,,,,,47.0167,7.0333
<http://vocab.getty.edu/tgn/7002695>,Gorj,,,,,,,,,,44.963,23.303
<http://vocab.getty.edu/tgn/7000874>,Roma,"""Rome""@en",,"""Roma""@it",,,,,,,41.9,12.483333
<http://vocab.getty.edu/tgn/4012698>,Kensington,"""Kensington""@en-gb",,,,,,,,,51.5,-0.1833
<http://vocab.getty.edu/tgn/7000526>,Perugia,"""Perugia""@en",,,"""Pérouse""@fr",,,,,,43.133333,12.366667
<http://vocab.getty.edu/tgn/7002743>,Ilía,,,,,,,,,"""Ilía""@el-latn",37.75,21.5833
<http://vocab.getty.edu/tgn/7002836>,Santa Cruz de Tenerife,,,,,,,,,,28.4667,-16.25
<http://vocab.getty.edu/tgn/7002745>,Lakonía,"""Laconia""@en",,,,,,,,,37,22.5833
<http://vocab.getty.edu/tgn/7002444>,Scotland,"""Scotland""@en",,,,,,,,,57,-4
<http://vocab.getty.edu/tgn/5003594>,Bolligen,,,,,,,,,,46.974194,7.495697
<http://vocab.getty.edu/tgn/7001158>,Castilla y León,,,,,,,,,,41.666,-4.25
<http://vocab.getty.edu/tgn/7002841>,Sevilla,"""Seville""@en",,,,,,,,,37.5,-5.5
<http://vocab.getty.edu/tgn/7002815>,Castellón,,,,,,,,,,40.166667,-0.166667
<http://vocab.getty.edu/tgn/7001165>,Valencia,,,,,,,,,,39.333333,-0.833333
<http://vocab.getty.edu/tgn/7001306>,Dublin,"""Dublin""@en",,,,,,,,,53.333056,-6.248889
<http://vocab.getty.edu/tgn/7002824>,"Coruña, A",,,,,,,,,,43.3667,-8.4
<http://vocab.getty.edu/tgn/7001122>,Illes Balears,,,,,,"""Illes Balears""@ca",,,,39.5,3
<http://vocab.getty.edu/tgn/7002735>,Arkadhía,"""Arcadia""@en",,,,,,,,,37.5833,22.25
<http://vocab.getty.edu/tgn/7002821>,Granada,,,,,,,,,,37.25,-3.25
<http://vocab.getty.edu/tgn/7002700>,Suceava,,,,,,,,,,47.5833,25.75
<http://vocab.getty.edu/tgn/7002844>,Tarragona,,,,,,,,,,41.166,1
<http://vocab.getty.edu/tgn/7002822>,Guadalajara,,,,,,,,,,40.833,-2.5
<http://vocab.getty.edu/tgn/7002877>,Centre-Val de Loire,,,,,,,,,,47.5,1.75
<http://vocab.getty.edu/tgn/6002395>,Gümmenen,,,,,,,,,,46.944911,7.244258
<http://vocab.getty.edu/tgn/7002689>,Khaniá,"""Canea""@en",,,,,,,,,35.3333,24
<http://vocab.getty.edu/tgn/7002834>,Pontevedra,,,,,,,,,,42.5,-8.5
<http://vocab.getty.edu/tgn/7002830>,Málaga,,,,,,,,,,36.8,-4.75
<http://vocab.getty.edu/tgn/7002683>,Voíótía,"""Boeotia""@en",,,,,,,,,38.333333,23
<http://vocab.getty.edu/tgn/5003600>,Pregny,,,,,,,,,,46.234247,6.150089
<http://vocab.getty.edu/tgn/7002849>,Vizcaya,,,,,,,,,,43.25,-2.916
<http://vocab.getty.edu/tgn/7002825>,"Palmas, Las",,,,,,,,,,28.4167,-14.25
<http://vocab.getty.edu/tgn/4012732>,Ancoats,,,,,,,,,,53.4833,-2.2167
<http://vocab.getty.edu/tgn/7001338>,Iónioi Nísoi,"""Ionian Islands""@en",,,,,,,,,38.5,20.5
<http://vocab.getty.edu/tgn/7002793>,Comunidad Valenciana,,,,,,,,,,39.4667,-0.3667
<http://vocab.getty.edu/tgn/7002731>,Thessaloníki,,,,,,,,,"""Thessaloníki""@el-latn",40.6667,23
<http://vocab.getty.edu/tgn/7000084>,Deutschland,"""Germany""@en","""Deutschland""@de",,"""Allemagne""@fr",,,"""Германия""@ru","""Alemania""@es",,51.5,10.5
<http://vocab.getty.edu/tgn/7001387>,Periféreia Protevoúsis,,,,,,,,,,38,23.75
<http://vocab.getty.edu/tgn/7000094>,Mecklenburg-Vorpommern,,,,,,,,,,53.75,12.5
<http://vocab.getty.edu/tgn/7000457>,Firenze,"""Florence""@en","""Florenz""@de","""Firenze""@it","""Florence""@fr",,,,"""Florencia""@es",,43.766667,11.25
<http://vocab.getty.edu/tgn/7002435>,Rossija,"""Russia""@en",,,"""Fédération de Russie""@fr",,,"""Rossija""@ru-latn",,,60,47
<http://vocab.getty.edu/tgn/7002435>,Rossija,"""Russia""@en",,,"""Fédération de Russie""@fr",,,"""Россия""@ru",,,60,47
<http://vocab.getty.edu/tgn/7002795>,Comunidad de Madrid,,,,,,,,,,40.5,-3.6667
<http://vocab.getty.edu/tgn/7002759>,Aragón,"""Aragon""@en",,,,,,,,,41,-1
<http://vocab.getty.edu/tgn/5002508>,Torno,,,,,,,,,,45.85,9.116667
<http://vocab.getty.edu/tgn/7002739>,Argolís,,,,,,,,,"""Argolís""@el-latn",37.6667,22.8333
<http://vocab.getty.edu/tgn/7002817>,Córdoba,,,,,,,,,,38.883,-4.833
<http://vocab.getty.edu/tgn/7001393>,Athínai,"""Athens""@en","""Athen""@de","""Atene""@it","""Athènes""@fr",,,,"""Atenas""@es","""Athínai""@el-latn",37.983333,23.733333
<http://vocab.getty.edu/tgn/7002826>,León,,,,,,,,,,42.666,-6
<http://vocab.getty.edu/tgn/4012616>,Plainpalais,,,,"""Plainpalais""@fr",,,,,,46.193,6.141
<http://vocab.getty.edu/tgn/7002820>,Girona,,,,,,,,,,42.166,2.666
<http://vocab.getty.edu/tgn/7001804>,București,"""Bucharest""@en",,,,,,,,,44.4333,26.1
<http://vocab.getty.edu/tgn/7002701>,Timiș,,,,,,,,,,45.6667,21.5
<http://vocab.getty.edu/tgn/7000096>,Brandenburg,,"""Brandenburg""@de",,,,,,,,52.4167,12.5667
<http://vocab.getty.edu/tgn/4012611>,Sachsenhausen,,,,,,,,,,50.1,8.7
<http://vocab.getty.edu/tgn/7002765>,"Islas Baleares, Comunidad Autónoma de las",,,,,,,,,,39.5,3
<http://vocab.getty.edu/tgn/7002845>,Zaragoza,,,,,,,,,,41.583333,-1
<http://vocab.getty.edu/tgn/7002715>,Makedhonía,"""Macedonia""@en",,,,,,,,,41,23
<http://vocab.getty.edu/tgn/6000987>,Brunete,,,,,,,,,,40.416667,-4
<http://vocab.getty.edu/tgn/5003623>,Erlenbach im Simmental,,,,,,,,,,46.660208,7.554453
<http://vocab.getty.edu/tgn/7002763>,Principado de Asturias,,,,,,,,,,43.3333,-6
<http://vocab.getty.edu/tgn/7003008>,Vicenza,,,,,,,,,,45.666667,11.45
<http://vocab.getty.edu/tgn/7003110>,Fohnsdorf,,,,,,,,,,47.2167,14.0667
<http://vocab.getty.edu/tgn/7003128>,Ferrara,,,,,,,,,,44.8,11.833333
<http://vocab.getty.edu/tgn/7002994>,Padova,,,,,,,,,,45.35,11.816667
<http://vocab.getty.edu/tgn/7003261>,Bassano del Grappa,,,,,,,,,,45.766667,11.733333
<http://vocab.getty.edu/tgn/7003251>,Telfs,,,,,,,,,,47.3167,11.0833
<http://vocab.getty.edu/tgn/7003223>,Département de la Vendée,"""Département de la Vendée""@en",,,,,,,,,46.666667,-1.333333
<http://vocab.getty.edu/tgn/7003137>,Rieti,,,,,,,,,,41.4667,12.8667
<http://vocab.getty.edu/tgn/7003006>,Venezia,,,,,,,,,,45.583333,12.566667
<http://vocab.getty.edu/tgn/7003199>,Linz,,,,,,,,,,48.3167,14.3
<http://vocab.getty.edu/tgn/7003143>,La Spezia,,,,,,,,,,44.25,9.7
<http://vocab.getty.edu/tgn/7003193>,Melk,,,,,,,,,,48.2333,15.35
<http://vocab.getty.edu/tgn/7003163>,Firenze,,,,,,,,,,43.833333,11.333333
<http://vocab.getty.edu/tgn/7003187>,Klosterneuburg,,,,,,,,,,48.3167,16.3333
<http://vocab.getty.edu/tgn/7003135>,Frosinone,,,,,,,,,,41.616667,13.45
<http://vocab.getty.edu/tgn/7003014>,Salerno,,,,,,,,,,40.45,15.266667
<http://vocab.getty.edu/tgn/7003142>,Genova,,,,,,,,,,44.5,9.066667
<http://vocab.getty.edu/tgn/7003152>,Sondrio,,,,,,,,,,46.166667,10.05
<http://vocab.getty.edu/tgn/7003112>,Murau,,,,,,,,,,47.1333,14.1667
<http://vocab.getty.edu/tgn/7003144>,Savona,,,,,,,,,,44.3,8.266667
<http://vocab.getty.edu/tgn/7002997>,Veneto,,,"""Veneto""@it",,,,,,,45.5,11.75
<http://vocab.getty.edu/tgn/7003162>,Arezzo,,,,,,,,,,43.533333,11.833333
<http://vocab.getty.edu/tgn/7003158>,Trento,,,,,,,,,,46.133333,11.116667
<http://vocab.getty.edu/tgn/7003244>,Kitzbühel,,,,,,,,,,47.45,12.3833
<http://vocab.getty.edu/tgn/7003097>,Graz,,,,,,,,,,47.0833,15.3667
<http://vocab.getty.edu/tgn/7003007>,Verona,,,,,,,,,,45.416667,11.033333
<http://vocab.getty.edu/tgn/7003240>,Marche,"""Marches""@en",,"""Marche""@it",,,,,,,43.5,13.25
<http://vocab.getty.edu/tgn/7003168>,Siena,,,,,,,,,,43.216667,11.4
<http://vocab.getty.edu/tgn/7003138>,Roma,,,,,,,,,,41.966667,12.666667
<http://vocab.getty.edu/tgn/7003150>,Milano,,,,,,,,,,45.5,9.5
<http://vocab.getty.edu/tgn/7003117>,Dornbirn,,,,,,,,,,47.4167,9.7667
<http://vocab.getty.edu/tgn/7003134>,Reggio nell'Emilia,,,,,,,,,,44.616667,10.616667
<http://vocab.getty.edu/tgn/7003247>,Schwaz,,,,,,,,,,47.35,11.7333
<http://vocab.getty.edu/tgn/7002995>,Rovigo,,,,,,,,,,45.033333,11.833333
<http://vocab.getty.edu/tgn/7002993>,Friuli-Venezia Giulia,,,"""Friuli-Venezia Giulia""@it",,,,,,,46,13
<http://vocab.getty.edu/tgn/7003028>,Steiermark,,,,,,,,,,47.25,15.1667
<http://vocab.getty.edu/tgn/7003030>,Wien,"""Vienna state""@en",,,,,,,,,48.25,16.416
<http://vocab.getty.edu/tgn/7003131>,Parma,,,,,,,,,,44.7,10.083333
<http://vocab.getty.edu/tgn/7003254>,Landeck,,,,,,,,,,47.15,10.5833
<http://vocab.getty.edu/tgn/7003029>,Tirol,"""Tyrol""@en","""Tirol""@de","""Tirolo""@it",,,,,,,47.25,11.3333
<http://vocab.getty.edu/tgn/7003023>,Burgenland,,,,,,,,,,47.5,16.416
<http://vocab.getty.edu/tgn/7003025>,Niederösterreich,,,,,,,,,,48.3333,15.75
<http://vocab.getty.edu/tgn/7003026>,Oberösterreich,,,,,,,,,,48.25,14
<http://vocab.getty.edu/tgn/7002991>,Belluno,,,,,,,,,,46.25,12.133333
<http://vocab.getty.edu/tgn/7003191>,Herzogenburg,,,,,,,,,,48.3,15.7167
<http://vocab.getty.edu/tgn/7003127>,Bologna,,,,,,,,,,44.466667,11.433333
<http://vocab.getty.edu/tgn/7003084>,Klagenfurt,,"""Klagenfurt""@de",,,,,,,,46.6333,14.3333
<http://vocab.getty.edu/tgn/7003124>,Trentino-Alto Adige,,,"""Trentino-Alto Adige""@it",,,,,,,46.5,10.3333
<http://vocab.getty.edu/tgn/7003133>,Ravenna,,,,,,,,,,44.416667,11.983333
<http://vocab.getty.edu/tgn/7003063>,Wolfsberg,,,,,,,,,,46.8333,14.8333
<http://vocab.getty.edu/tgn/7003154>,Torino,,,,,,,,,,45.133333,7.366667
<http://vocab.getty.edu/tgn/7003120>,Piemonte,"""Piedmont""@en",,"""Piemonte""@it",,,,,,,45,8
<http://vocab.getty.edu/tgn/7003080>,Lazio,,,"""Lazio""@it",,,,,,,42,14.5
<http://vocab.getty.edu/tgn/7003169>,Zwettl,,,,,,,,,,48.6167,15.1667
<http://vocab.getty.edu/tgn/7003170>,Perugia,,,,,,,,,,43.05,12.55
<http://vocab.getty.edu/tgn/7003249>,Innsbruck,,,,,,,,,,47.2667,11.4
<http://vocab.getty.edu/tgn/7003262>,Verona,,,,,,,,,,45.45,11
<http://vocab.getty.edu/tgn/7003256>,Salzburg,,,,,,,,,,47.8,13.05
<http://vocab.getty.edu/tgn/7003013>,Napoli,,,,,,,,,,40.883333,14.416667
<http://vocab.getty.edu/tgn/7003002>,Avellino,,,,,,,,,,40.983333,15.15
<http://vocab.getty.edu/tgn/7003024>,Kärnten,,,,,,,,,,46.75,13.8333
<http://vocab.getty.edu/tgn/7003125>,Umbria,"""Umbria""@en",,"""Umbria""@it",,,,,,,43,12.5
<http://vocab.getty.edu/tgn/7003015>,Salerno,,,,,,,,,,40.683333,14.783333
<http://vocab.getty.edu/tgn/7003027>,Salzburg,,,,,,,,,,47.4167,13.25
<http://vocab.getty.edu/tgn/7003121>,Sardegna,"""Sardinia""@en",,"""Sardegna""@it",,,,,,,40,9
<http://vocab.getty.edu/tgn/7003126>,Valle d'Aosta,,,"""Valle d'Aosta""@it",,,,,,,45.7667,7.4167
<http://vocab.getty.edu/tgn/7003190>,Sankt Pölten,,"""Sankt Pölten""@de",,,,,,,,48.2,15.6167
<http://vocab.getty.edu/tgn/7002883>,Île-de-France,,,,"""Île-de-France""@fr",,,,,,48.5,2.5
<http://vocab.getty.edu/tgn/7003116>,Bregenz,,,,,,,,,,47.5167,9.7667
<http://vocab.getty.edu/tgn/7003165>,Lucca,,,,,,,,,,44.033333,10.45
<http://vocab.getty.edu/tgn/7003236>,Liguria,"""Liguria""@en",,"""Liguria""@it",,,,,,,44.5,8.8333
<http://vocab.getty.edu/tgn/7003233>,Millstatt,,,,,,,,,,46.804,13.576
<http://vocab.getty.edu/tgn/7002935>,Département de l'Essonne,"""Département de l'Essonne""@en",,,,,,,,,48.5,2.25
<http://vocab.getty.edu/tgn/7003248>,Bari,,,,,,,,,,40.933333,16.666667
<http://vocab.getty.edu/tgn/7003164>,Livorno,,,,,,,,,,43.233333,10.583333
<http://vocab.getty.edu/tgn/7003195>,Gaming,,,,,,,,,,47.9333,15.1
<http://vocab.getty.edu/tgn/7003166>,Pisa,,,,,,,,,,43.416667,10.716667
<http://vocab.getty.edu/tgn/7003139>,Viterbo,,,,,,,,,,42.416667,12.083333
<http://vocab.getty.edu/tgn/7002996>,Treviso,,,,,,,,,,45.833333,12.216667
<http://vocab.getty.edu/tgn/7003204>,Vicenza,,,,,,,,,,45.55,11.55
<http://vocab.getty.edu/tgn/7003173>,Krems an der Donau,,,,,,,,,,48.4167,15.6
<http://vocab.getty.edu/tgn/7003141>,Imperia,,,,,,,,,,43.966667,7.783333
<http://vocab.getty.edu/tgn/7003258>,Hallein,,,,,,,,,,47.6833,13.1
<http://vocab.getty.edu/tgn/7003136>,Latina,,,,,,,,,,41.45,13.1
<http://vocab.getty.edu/tgn/7003005>,Campania,,,"""Campania""@it",,,,,,,40.9167,14.8333
<http://vocab.getty.edu/tgn/7003271>,Rovigo,,,,,,,,,,45.066667,11.783333
<http://vocab.getty.edu/tgn/7003237>,Lombardia,"""Lombardy""@en",,"""Lombardia""@it",,,,,,,45.6667,9.5
<http://vocab.getty.edu/tgn/7003122>,Sicilia,"""Sicily""@en",,"""Sicilia""@it",,,,,,,37.5,14
<http://vocab.getty.edu/tgn/7003119>,Feldkirch,,,,,,,,,,47.25,9.6333
<http://vocab.getty.edu/tgn/7003129>,Forlì-Cesena,,,"""Forlì-Cesena""@it",,,,,,,44.083333,12.033333
<http://vocab.getty.edu/tgn/7003085>,Padova,"""Padua""@en",,,,,,,,,45.416667,11.883333
<http://vocab.getty.edu/tgn/7003183>,Baden,,,,,,,,,,48.0167,16.2333
<http://vocab.getty.edu/tgn/7003227>,Département des Yvelines,"""Département des Yvelines""@en",,,,,,,,,48.783333,1.866667
<http://vocab.getty.edu/tgn/7003167>,Pistoia,,,,,,,,,,43.966667,10.833333
<http://vocab.getty.edu/tgn/7003151>,Pavia,,,,,,,,,,45.116667,9.133333
<http://vocab.getty.edu/tgn/7003157>,Messina,,,,,,,,,,38.05,14.866667
<http://vocab.getty.edu/tgn/7003250>,Imst,,,,,,,,,,47.2333,10.75
<http://vocab.getty.edu/tgn/7003171>,Terni,,,,,,,,,,42.683333,12.316667
<http://vocab.getty.edu/tgn/7003188>,Tulln,,,,,,,,,,48.3333,16.05
<http://vocab.getty.edu/tgn/7003132>,Piacenza,,,,,,,,,,44.883333,9.583333
<http://vocab.getty.edu/tgn/1000484>,Abidjan,,,,,,,,,,5.416,-4.05
<http://vocab.getty.edu/tgn/1000120>,Nihon,"""Japan""@en",,,"""Japon""@fr",,,"""Япония""@ru","""Japón""@es",,36,138
<http://vocab.getty.edu/tgn/1000155>,République centrafricaine,"""Central African Republic""@en",,,"""République centrafricaine""@fr",,,"""Центральноафриканская Республика""@ru","""República Centroafricana""@es",,7,21
<http://vocab.getty.edu/tgn/1000205>,Tūnis,"""Tunisia""@en",,,"""Tunisie""@fr",,,"""Тунис""@ru","""Túnez""@es",,34,9
<http://vocab.getty.edu/tgn/1000173>,Madagasikara,"""Madagascar""@en",,,"""Madagascar""@fr",,,"""Мадагаскар""@ru","""Madagascar""@es",,-20,47
<http://vocab.getty.edu/tgn/1000136>,Qaṭar,"""Qatar""@en",,,"""Qatar""@fr",,,"""Катар""@ru","""Qatar""@es",,25.5,51.25
<http://vocab.getty.edu/tgn/1000201>,As Sūdān,"""Sudan""@en",,,"""Soudan""@fr",,,"""Судан""@ru","""Sudán""@es",,16,30
<http://vocab.getty.edu/tgn/1000420>,Montserrado,,,,,,,,,,6.5,-10.5
<http://vocab.getty.edu/tgn/1000998>,Kyōto,,,,,,,,,,35.254324,135.44118
<http://vocab.getty.edu/tgn/1000798>,Oran,,,,,,,,,,35.666,-0.5
<http://vocab.getty.edu/tgn/1000159>,"Congo, République Démocratique du","""Democratic Republic of the Congo""@en",,,"""République démocratique du Congo""@fr",,,"""Демократическая Республика Конго""@ru","""República Democrática del Congo""@es",,-0.0167,25
<http://vocab.getty.edu/tgn/1000997>,Kumamoto,,,,,,,,,,32.620491,130.754299
<http://vocab.getty.edu/tgn/1000647>,Islas de la Bahía,,,,,,,,,,16.3333,-86.5
<http://vocab.getty.edu/tgn/1000668>,Médéa,,,,,,,,,,35.083,3
<http://vocab.getty.edu/tgn/1000055>,Paraguay,"""Paraguay""@en",,,"""Paraguay""@fr",,,"""Парагвай""@ru","""Paraguay""@es",,-23,-58
<http://vocab.getty.edu/tgn/1000194>,Bophuthatswana,"""Bophuthatswana""@en",,,,,,,,,-26,25.5833
<http://vocab.getty.edu/tgn/1000523>,Batna,,,,,,,,,,35.5,5.916
<http://vocab.getty.edu/tgn/1000953>,Yerushalayim,"""Jerusalem""@en",,,,,,,,,31.75,35
<http://vocab.getty.edu/tgn/1001015>,Okayama,,,,,,,,,,34.902039,133.810181
<http://vocab.getty.edu/tgn/1000047>,Brasil,"""Brazil""@en","""Brasilien""@de","""Brasile""@it","""Brésil""@fr",,,"""Бразилия""@ru","""Brasil""@es",,-10,-55
<http://vocab.getty.edu/tgn/1001014>,Niigata,,,,,,,,,,37.523433,138.91748
<http://vocab.getty.edu/tgn/1000141>,Chung-hua Min-kuo,"""Taiwan""@en",,,"""Taïwan""@fr",,,,"""Taiwán""@es",,24,121
<http://vocab.getty.edu/tgn/1000182>,Nigeria,"""Nigeria""@en",,,"""Nigéria""@fr",,,"""Нигерия""@ru","""Nigeria""@es",,10,8
<http://vocab.getty.edu/tgn/1000699>,Montevideo,,,,,,,,,,-34.865,-56.181
<http://vocab.getty.edu/tgn/1000051>,Ecuador,"""Ecuador""@en",,,"""Équateur""@fr",,,"""Эквадор""@ru","""Ecuador""@es",,-2,-77.5
<http://vocab.getty.edu/tgn/1000140>,Sūrīyah,"""Syria""@en",,,"""République arabe syrienne""@fr",,,"""Сирийская Арабская Республика""@ru","""República Árabe Siria""@es",,35,38
<http://vocab.getty.edu/tgn/1000111>,Zhongguo,"""China""@en",,,"""Chine""@fr",,,"""Китай""@ru","""China""@es",,35,105
<http://vocab.getty.edu/tgn/1000133>,Pākistān,"""Pakistan""@en",,,"""Pakistan""@fr",,,"""Пакистан""@ru","""Pakistán""@es",,30,70
<http://vocab.getty.edu/tgn/1000058>,Uruguay,"""Uruguay""@en",,,"""Uruguay""@fr",,,"""Уругвай""@ru","""Uruguay""@es",,-33,-56
<http://vocab.getty.edu/tgn/1000939>,Tel Aviv,"""Tel Aviv""@en",,,,,,,,,32.0833,34.8
<http://vocab.getty.edu/tgn/1000118>,Al-ʻIrāq,"""Iraq""@en","""Irak""@de",,"""Iraq""@fr",,,"""Ирак""@ru","""Iraq""@es",,33,44
<http://vocab.getty.edu/tgn/1000124>,Al Kuwayt,"""Kuwait""@en",,,"""Koweït""@fr",,,"""Кувейт""@ru","""Kuwait""@es",,29.5,47.75
<http://vocab.getty.edu/tgn/1000584>,Cuzco,,,,,,,,,,-12.5,-72.5
<http://vocab.getty.edu/tgn/1000838>,Bogotá,,,,,,,,,,4.25,-74.1833
<http://vocab.getty.edu/tgn/1000984>,Hiroshima,,,,,,,,,,34.606726,132.785427
<http://vocab.getty.edu/tgn/1000962>,Ōsaka,,,,,,,,,,34.624929,135.506601
<http://vocab.getty.edu/tgn/1000050>,Colombia,"""Colombia""@en","""Kolumbien""@de",,"""Colombie""@fr",,,"""Колумбия""@ru","""Colombia""@es",,4,-72
<http://vocab.getty.edu/tgn/1000502>,Annaba,,,,,,,,,,36.8333,7.5833
<http://vocab.getty.edu/tgn/1000153>,Cameroun,"""Cameroon""@en","""Kamerun""@de",,"""Cameroun""@fr",,,"""Камерун""@ru","""Camerún""@es",,6,12
<http://vocab.getty.edu/tgn/1000169>,Kenya,"""Kenya""@en",,,"""Kenya""@fr",,,"""Кения""@ru","""Kenya""@es",,1,38
<http://vocab.getty.edu/tgn/1000779>,Tébessa,,,,,,,,,,35,7.833
<http://vocab.getty.edu/tgn/1000135>,Pilipinas,"""Philippines""@en",,,"""Philippines""@fr",,,"""Филиппины""@ru","""Filipinas""@es",,13,122
<http://vocab.getty.edu/tgn/1000172>,Lībiyā,"""Libya""@en",,,"""Jamahiriya arabe libyenne""@fr",,,"""Ливийская Арабская Джамахирия""@ru","""Jamahiriya Árabe Libia""@es",,25,17
<http://vocab.getty.edu/tgn/1000056>,Perú,"""Peru""@en",,,"""Pérou""@fr",,,"""Перу""@ru","""Perú""@es",,-10,-76
<http://vocab.getty.edu/tgn/1000598>,Alger,,,,"""Alger""@fr",,,,,,36.75,3.166
<http://vocab.getty.edu/tgn/1000132>,Nepāl,"""Nepal""@en",,,"""Népal""@fr",,,"""Непал""@ru","""Nepal""@es",,28,84
<http://vocab.getty.edu/tgn/1000193>,South Africa,"""South Africa""@en",,,"""Afrique du Sud""@fr",,,"""Южная Африка""@ru","""Sudáfrica""@es",,-30,26
<http://vocab.getty.edu/tgn/1000985>,Hokkaidō,,,,,,,,,,43.387493,142.560453
<http://vocab.getty.edu/tgn/1000635>,Hauts-Bassins,,,,,,,,,,11.3334,-4.3334
<http://vocab.getty.edu/tgn/1000526>,Biskra,,,,,,,,,,34.666,5.416
<http://vocab.getty.edu/tgn/1000137>,As Suʻūdīyyah,"""Saudi Arabia""@en","""Saudi-Arabien""@de","""Arabia Saudita""@it","""Arabie saoudite""@fr",,,"""Саудовская Аравия""@ru","""Arabia Saudita""@es",,25,45
